step,reward,com_y,target_y,h,failed,success,xcom_y,com_y_dot,ankle_eversion_action,ankle_eversion_torque_nm,ankle_eversion_angle_rad,ankle_flexion_action,ankle_flexion_torque_nm,ankle_flexion_angle_rad,hip_abduction_action,hip_abduction_torque_nm,hip_abduction_angle_rad,hip_flexion_action,hip_flexion_torque_nm,hip_flexion_angle_rad
744,2.0,0.04718076656512535,0.045,0.9536007113803117,False,True,0.04718077754586891,3.948424018296315e-08,0.20269164443016052,6.080749332904816,-0.06937990655899044,0.027699675410985947,1.3849837705492973,-0.06932381301115462,0.030924763530492783,1.5462381765246391,-0.00474104176359648,0.013997308909893036,1.0497981682419777,0.2040376238852595
745,2.0,0.047180766921394376,0.045,0.9536007038001196,False,True,0.047180776829395185,3.5626902816776607e-08,0.2026919275522232,6.080757826566696,-0.06937990988882972,0.027699720114469528,1.3849860057234764,-0.06932379968782468,0.030925225466489792,1.5462612733244896,-0.00474102846593287,0.013997264206409454,1.049794815480709,0.20403763026417163
746,2.0,0.04718076729934282,0.045,0.9536006957586634,False,True,0.047180777810257854,3.7794844337524225e-08,0.2026917040348053,6.080751121044159,-0.06937991289587982,0.02769971638917923,1.3849858194589615,-0.06932378626070934,0.03092486783862114,1.546243391931057,-0.004741016564390403,0.01399722695350647,1.0497920215129852,0.20403763566940705
747,2.0,0.047180767614772225,0.045,0.9536006890473995,False,True,0.047180776387004866,3.1542940481799064e-08,0.20269227027893066,6.08076810836792,-0.06937991513024977,0.027699608355760574,1.3849804177880287,-0.06932377308618362,0.03092486783862114,1.546243391931057,-0.004741007567637305,0.013997294008731842,1.0497970506548882,0.2040376414645524
748,2.0,0.04718076786964039,0.045,0.9536006836246724,False,True,0.047180774957638,2.5486816823683256e-08,0.20269207656383514,6.080762296915054,-0.06937991866111028,0.02769945189356804,1.384972594678402,-0.06932376025909323,0.030925583094358444,1.5462791547179222,-0.004740992936066099,0.013997264206409454,1.049794815480709,0.2040376478541227
749,2.0,0.04718076820273397,0.045,0.953600676537575,False,True,0.04718077746621523,3.330935804957136e-08,0.20269154012203217,6.080746203660965,-0.06937992156595131,0.02769964560866356,1.384982280433178,-0.06932374728745305,0.030924659222364426,1.5462329611182213,-0.0047409810313046126,0.013997189700603485,1.0497892275452614,0.20403765304633995
750,2.0,0.04718076846835192,0.045,0.9536006708861293,False,True,0.04718077585530559,2.6561794430612906e-08,0.20269213616847992,6.080764085054398,-0.069379924289698,0.027699612081050873,1.3849806040525436,-0.06932373459965745,0.030925121158361435,1.5462560579180717,-0.004740969727237339,0.013997316360473633,1.0497987270355225,0.20403765887083666
751,2.0,0.04718076873016404,0.045,0.9536006653156587,False,True,0.04718077601127606,2.6181212059439574e-08,0.20269177854061127,6.080753356218338,-0.06937992751501103,0.027699455618858337,1.3849727809429169,-0.06932372190955441,0.030925195664167404,1.5462597832083702,-0.004740956316723148,0.013997174799442291,1.0497881099581718,0.2040376639993673
752,2.0,0.0471807690334134,0.045,0.9536006588635446,False,True,0.04718077746691365,3.032493631205391e-08,0.20269162952899933,6.08074888586998,-0.06937993051696344,0.027699314057826996,1.3849657028913498,-0.06932370959460538,0.030924897640943527,1.5462448820471764,-0.004740943986170947,0.013997264206409454,1.049794815480709,0.2040376697769242
753,2.0,0.0471807693115211,0.045,0.9536006529463595,False,True,0.04718077704582036,2.7810769659408763e-08,0.2026919722557068,6.080759167671204,-0.06937993317049246,0.027699537575244904,1.3849768787622452,-0.06932369747707187,0.030924972146749496,1.5462486073374748,-0.004740933042706663,0.01399724930524826,1.0497936978936195,0.204037675746255
754,2.0,0.04718076956798971,0.045,0.9536006474895806,False,True,0.047180776700496314,2.5646861023798095e-08,0.202691912651062,6.08075737953186,-0.06937993622056363,0.02769935131072998,1.384967565536499,-0.06932368510252683,0.030925210565328598,1.54626052826643,-0.004740920369294685,0.013997107744216919,1.049783080816269,0.20403767995124955
755,2.0,0.04718076985144539,0.045,0.9536006414586087,False,True,0.04718077773447454,2.8345568253707043e-08,0.2026916891336441,6.080750674009323,-0.06937993904781523,0.027699459344148636,1.3849729672074318,-0.06932367314297462,0.030924897640943527,1.5462448820471764,-0.004740908700007481,0.013997316360473633,1.0497987270355225,0.20403768523153495
756,2.0,0.04718077012550707,0.045,0.9536006356275092,False,True,0.0471807777472847,2.7406167613097665e-08,0.20269180834293365,6.08075425028801,-0.0693799420321832,0.027699444442987442,1.384972222149372,-0.06932366128648598,0.030925121158361435,1.5462560579180717,-0.0047408964364003305,0.013997197151184082,1.0497897863388062,0.20403769038893832
757,2.0,0.04718077042538488,0.045,0.9536006292471303,False,True,0.04718077876512072,2.998778100837818e-08,0.2026916891336441,6.080750674009323,-0.06937994491954767,0.02769916132092476,1.384958066046238,-0.06932364933067854,0.030924957245588303,1.5462478622794151,-0.004740884682077912,0.013997107744216919,1.049783080816269,0.2040376942759972
758,2.0,0.04718077071203156,0.045,0.9536006231482645,False,True,0.04718077868380392,2.8664668555444806e-08,0.20269188284873962,6.080756485462189,-0.06937994741743149,0.027699343860149384,1.3849671930074692,-0.0693236381206006,0.03092491254210472,1.546245627105236,-0.004740874539765682,0.013997368514537811,1.0498026385903358,0.20403770049930292
759,2.0,0.04718077097591553,0.045,0.9536006175337121,False,True,0.047180778314646614,2.6388397023069388e-08,0.2026919424533844,6.080758273601532,-0.06937995038612031,0.027699388563632965,1.3849694281816483,-0.06932362702183764,0.030925240367650986,1.5462620183825493,-0.004740862364635931,0.013997189700603485,1.0497892275452614,0.20403770665348778
760,2.0,0.047180771264890786,0.045,0.9536006113853024,False,True,0.047180779301421664,2.8897525344850905e-08,0.2026916891336441,6.080750674009323,-0.0693799529398089,0.027699321508407593,1.3849660754203796,-0.06932361609795946,0.030924808233976364,1.5462404116988182,-0.004740851981815581,0.01399724930524826,1.0497936978936195,0.20403771297031673
761,2.0,0.04718077153493013,0.045,0.9536006056397844,False,True,0.04718077904484494,2.700393450516536e-08,0.20269186794757843,6.080756038427353,-0.06937995585901842,0.027699138969182968,1.3849569484591484,-0.06932360508294982,0.030925210565328598,1.54626052826643,-0.004740840103998457,0.013997115194797516,1.0497836396098137,0.2040377181491465
762,2.0,0.047180771833900736,0.045,0.9536005992787077,False,True,0.04718078014840681,2.9897060521699714e-08,0.2026916891336441,6.080750674009323,-0.06937995833119422,0.027699366211891174,1.3849683105945587,-0.06932359461476424,0.03092479333281517,1.5462396666407585,-0.004740830172089643,0.013997353613376617,1.0498015210032463,0.20403772504118164
763,2.0,0.04718077210713055,0.045,0.9536005934653075,False,True,0.047180779705773716,2.7322981377420064e-08,0.20269186794757843,6.080756038427353,-0.06937996110834915,0.027699120342731476,1.3849560171365738,-0.06932358449052504,0.03092518076300621,1.5462590381503105,-0.004740818999572173,0.013997219502925873,1.0497914627194405,0.2040377326603117
764,2.0,0.04718077239862807,0.045,0.9536005872632325,False,True,0.047180780505304325,2.914975205658976e-08,0.20269183814525604,6.080755144357681,-0.06937996341663337,0.027699265629053116,1.3849632814526558,-0.0693235746022025,0.030924808233976364,1.5462404116988182,-0.004740809754904785,0.013997264206409454,1.049794815480709,0.20403774068546776
765,2.0,0.04718077266829045,0.045,0.9536005815257351,False,True,0.04718078016772157,2.6966237576253604e-08,0.20269188284873962,6.080756485462189,-0.06937996651330558,0.027699239552021027,1.3849619776010513,-0.06932356423397085,0.030925359576940536,1.5462679788470268,-0.004740797221633233,0.013997070491313934,1.049780286848545,0.20403774625312898
766,2.0,0.047180772994369014,0.045,0.9536005745878933,False,True,0.047180782062759614,3.260785669256805e-08,0.20269156992435455,6.080747097730637,-0.06937996881938281,0.027699165046215057,1.3849582523107529,-0.06932355392439515,0.030924614518880844,1.5462307259440422,-0.004740788133070599,0.013997212052345276,1.0497909039258957,0.20403775148156003
767,2.0,0.04718077322205411,0.045,0.9536005697435295,False,True,0.04718077955407844,2.2768509994053332e-08,0.2026924043893814,6.080772131681442,-0.06937997041284057,0.02769925817847252,1.384962908923626,-0.06932354374948346,0.030924927443265915,1.5462463721632957,-0.004740781651013887,0.013997204601764679,1.049790345132351,0.20403775680462072
768,2.0,0.04718077338683714,0.045,0.9536005662375076,False,True,0.047180777969526744,1.6478302750089213e-08,0.20269213616847992,6.080764085054398,-0.06937997303706255,0.027699265629053116,1.3849632814526558,-0.0693235335162884,0.030925434082746506,1.5462717041373253,-0.004740770568566766,0.013997167348861694,1.049787551164627,0.20403776151794073
769,2.0,0.047180773611613505,0.045,0.9536005614550318,False,True,0.0471807798627446,2.2477636418827274e-08,0.20269161462783813,6.080748438835144,-0.069379975423221,0.027699045836925507,1.3849522918462753,-0.06932352324731321,0.03092479333281517,1.5462396666407585,-0.004740760559487775,0.013997122645378113,1.0497841984033585,0.20403776547318367
770,2.0,0.04718077380726858,0.045,0.9536005572921579,False,True,0.047180779248523624,1.956550754744768e-08,0.2026919722557068,6.080759167671204,-0.06937997766427742,0.02769922837615013,1.3849614188075066,-0.06932351291419614,0.030925031751394272,1.5462515875697136,-0.004740751113664663,0.013997144997119904,1.0497858747839928,0.2040377687206204
771,2.0,0.04718077398330419,0.045,0.9536005535467194,False,True,0.04718077887893313,1.7603560970025356e-08,0.20269188284873962,6.080756485462189,-0.06937997966186468,0.027699042111635208,1.3849521055817604,-0.06932350269668341,0.03092491254210472,1.546245627105236,-0.004740742619053625,0.013997144997119904,1.0497858747839928,0.20403777187120703
772,2.0,0.04718077415962092,0.045,0.9536005497952995,False,True,0.047180779063067994,1.7631673204787646e-08,0.20269182324409485,6.0807546973228455,-0.06937998232586133,0.027699146419763565,1.3849573209881783,-0.06932349249509845,0.03092525526881218,1.546262763440609,-0.004740731382691216,0.01399713009595871,1.0497847571969032,0.2040377746055046
773,2.0,0.047180774389784914,0.045,0.9536005448981932,False,True,0.04718078079074834,2.3016399203212856e-08,0.20269155502319336,6.080746650695801,-0.06937998452791003,0.027699042111635208,1.3849521055817604,-0.06932348264868082,0.030924733728170395,1.5462366864085197,-0.004740722269188711,0.013997204601764679,1.049790345132351,0.20403777825766237
774,2.0,0.04718077460129519,0.045,0.9536005403979747,False,True,0.0471807804834904,2.1151027457255722e-08,0.20269189774990082,6.0807569324970245,-0.06937998695409808,0.027698945254087448,1.3849472627043724,-0.06932347298137832,0.030925150960683823,1.5462575480341911,-0.004740712265679434,0.013997122645378113,1.0497841984033585,0.2040377819875688
775,2.0,0.04718077484509054,0.045,0.9536005352108395,False,True,0.047180781625148174,2.4379535196183966e-08,0.20269165933132172,6.0807497799396515,-0.06937998935199943,0.027698971331119537,1.3849485665559769,-0.06932346363629906,0.030924927443265915,1.5462463721632957,-0.004740702500002589,0.013997189700603485,1.0497892275452614,0.20403778640906547
776,2.0,0.04718077506743588,0.045,0.9536005304800876,False,True,0.047180781250959,2.2234533658682665e-08,0.2026919275522232,6.080757826566696,-0.06937999103457981,0.02769910916686058,1.384955458343029,-0.06932345490545491,0.030924763530492783,1.5462381765246391,-0.004740695679368796,0.013997301459312439,1.049797609448433,0.20403779294095892
777,2.0,0.04718077524355737,0.045,0.9536005267328219,False,True,0.047180780141574744,1.7612149239010222e-08,0.20269207656383514,6.080762296915054,-0.06937999346176452,0.027699094265699387,1.3849547132849693,-0.06932344662200716,0.030925344675779343,1.5462672337889671,-0.004740685603168809,0.013997271656990051,1.0497953742742538,0.20403780099018443
778,2.0,0.04718077547438822,0.045,0.9536005218215272,False,True,0.04718078189389719,2.3083084749186966e-08,0.20269162952899933,6.08074888586998,-0.06937999582774661,0.027699042111635208,1.3849521055817604,-0.06932343768153561,0.03092486783862114,1.546243391931057,-0.004740675873229654,0.013996995985507965,1.0497746989130974,0.20403780600071988
779,2.0,0.04718077570128728,0.045,0.9536005169938876,False,True,0.047180782011451546,2.268990620390987e-08,0.20269174873828888,6.080752462148666,-0.0693799979565339,0.02769884094595909,1.3849420472979546,-0.06932342877872719,0.030924927443265915,1.5462463721632957,-0.004740667248512356,0.013997159898281097,1.0497869923710823,0.20403781055387937
780,2.0,0.047180775929223165,0.045,0.953600512144188,False,True,0.047180782268221956,2.2793588544400833e-08,0.20269180834293365,6.08075425028801,-0.06938000011023528,0.02769896388053894,1.384948194026947,-0.06932341994972152,0.030925001949071884,1.5462500974535942,-0.00474065857610749,0.01399713009595871,1.0497847571969032,0.2040378149004386
781,2.0,0.047180776170759386,0.045,0.9536005070051194,False,True,0.047180782887989596,2.4153622157907506e-08,0.20269180834293365,6.08075425028801,-0.06938000232935143,0.027698826044797897,1.3849413022398949,-0.06932341106547986,0.030925001949071884,1.5462500974535942,-0.004740649671206798,0.013997077941894531,1.0497808456420898,0.20403781842140786
782,2.0,0.047180776423688627,0.045,0.9536005016236462,False,True,0.04718078345776377,2.5292924005215767e-08,0.2026916891336441,6.080750674009323,-0.06938000446864569,0.02769891917705536,1.384945958852768,-0.06932340220706623,0.030924927443265915,1.5462463721632957,-0.004740641222883876,0.013997115194797516,1.0497836396098137,0.20403782153316868
783,2.0,0.04718077667256829,0.045,0.9536004963283341,False,True,0.047180783594022994,2.488796668753679e-08,0.20269185304641724,6.080755591392517,-0.06938000620057118,0.027699004858732224,1.3849502429366112,-0.0693233935218714,0.030924838036298752,1.5462419018149376,-0.004740634498076513,0.013997167348861694,1.049787551164627,0.20403782501262493
784,2.0,0.04718077690061285,0.045,0.9536004914763223,False,True,0.0471807832426338,2.2804455546143743e-08,0.20269201695919037,6.080760508775711,-0.06938000838525045,0.02769874408841133,1.3849372044205666,-0.06932338513448881,0.030925195664167404,1.5462597832083702,-0.004740625785107776,0.013997137546539307,1.049785315990448,0.20403782911760623
785,2.0,0.04718077715305141,0.045,0.953600486105289,False,True,0.04718078417348061,2.5243856310863677e-08,0.2026917040348053,6.080751121044159,-0.06938001037096149,0.02769891545176506,1.384945772588253,-0.06932337668692282,0.030924838036298752,1.5462419018149376,-0.0047406179578834045,0.013997085392475128,1.0497814044356346,0.204037832521086
786,2.0,0.04718077739829445,0.045,0.953600480887352,False,True,0.04718078421861297,2.4524304115258744e-08,0.20269179344177246,6.080753803253174,-0.0693800124520383,0.02769887074828148,1.384943537414074,-0.06932336853626894,0.030925031751394272,1.5462515875697136,-0.0047406098192535545,0.013997189700603485,1.0497892275452614,0.20403783672600148
787,2.0,0.04718077767373052,0.045,0.9536004750270102,False,True,0.04718078533373066,2.7543606978541746e-08,0.20269165933132172,6.0807497799396515,-0.06938001465644605,0.02769888937473297,1.3849444687366486,-0.06932336072771914,0.030924972146749496,1.5462486073374748,-0.004740601326922824,0.013997189700603485,1.0497892275452614,0.20403784195980154
788,2.0,0.04718077795824698,0.045,0.9536004689734684,False,True,0.047180785870776794,2.8451645900373634e-08,0.20269185304641724,6.080755591392517,-0.06938001640120744,0.027698736637830734,1.3849368318915367,-0.06932335274089552,0.030924808233976364,1.5462404116988182,-0.004740594778066985,0.01399703323841095,1.0497774928808212,0.20403784594407814
789,2.0,0.04718077821642032,0.045,0.9536004634804187,False,True,0.04718078539633614,2.5817333687561117e-08,0.2026919722557068,6.080759167671204,-0.0693800185259008,0.02769887074828148,1.384943537414074,-0.06932334478650509,0.030925165861845016,1.5462582930922508,-0.004740586575490511,0.013997137546539307,1.049785315990448,0.20403784966492394
790,2.0,0.047180778498359846,0.045,0.9536004574817054,False,True,0.04718078633922403,2.819395272801728e-08,0.20269173383712769,6.080752015113831,-0.06938002040834429,0.027698781341314316,1.3849390670657158,-0.06932333689439295,0.030924823135137558,1.546241156756878,-0.004740579429533986,0.013997100293636322,1.0497825220227242,0.2040378532160295
791,2.0,0.04718077871306013,0.045,0.9536004529136142,False,True,0.04718078468397097,2.147002853281066e-08,0.20269231498241425,6.080769449472427,-0.06938002127276131,0.027698781341314316,1.3849390670657158,-0.06932332929677483,0.030924703925848007,1.5462351962924004,-0.004740576188225606,0.013997167348861694,1.049787551164627,0.20403785753847342
792,2.0,0.04718077882130046,0.045,0.9536004506106285,False,True,0.04718078183151228,1.0824032642409165e-08,0.2026924043893814,6.080772131681442,-0.06938002301162585,0.027698833495378494,1.3849416747689247,-0.06932332179562119,0.030925419181585312,1.5462709590792656,-0.004740568836244592,0.013997122645378113,1.0497841984033585,0.2040378619227236
793,2.0,0.047180778970875824,0.045,0.953600447428174,False,True,0.04718078313063356,1.4957536598192434e-08,0.2026917040348053,6.080751121044159,-0.06938002482122547,0.027698788791894913,1.3849394395947456,-0.06932331400110776,0.03092486783862114,1.546243391931057,-0.004740561168538345,0.013997025787830353,1.0497769340872765,0.20403786476249702
794,2.0,0.04718077911792636,0.045,0.953600444299439,False,True,0.04718078320746752,1.4705053841268523e-08,0.20269183814525604,6.080755144357681,-0.06938002661027051,0.027698777616024017,1.3849388808012009,-0.06932330636511916,0.03092498704791069,1.5462493523955345,-0.004740553640824054,0.013997144997119904,1.0497858747839928,0.20403786789149414
795,2.0,0.04718077926540878,0.045,0.9536004411615153,False,True,0.04718078336696062,1.4748241516926441e-08,0.20269186794757843,6.080756038427353,-0.06938002824546186,0.02769872546195984,1.384936273097992,-0.06932329871254972,0.03092491254210472,1.546245627105236,-0.004740546747921568,0.01399705559015274,1.0497791692614555,0.2040378705534798
796,2.0,0.047180779403128564,0.045,0.9536004382313071,False,True,0.047180783233177356,1.3771978696341947e-08,0.20269189774990082,6.0807569324970245,-0.06938003000057623,0.027698736637830734,1.3849368318915367,-0.06932329092062826,0.030925031751394272,1.5462515875697136,-0.004740539331229042,0.013997040688991547,1.049778051674366,0.20403787225988762
797,2.0,0.047180779541376165,0.045,0.9536004352898688,False,True,0.047180783386103695,1.3824760086711407e-08,0.20269186794757843,6.080756038427353,-0.06938003147704525,0.027698736637830734,1.3849368318915367,-0.06932328338252505,0.030924852937459946,1.5462426468729973,-0.004740533052154531,0.013997137546539307,1.049785315990448,0.20403787464536
798,2.0,0.047180779668320794,0.045,0.9536004325889192,False,True,0.04718078319870761,1.2694462842022247e-08,0.20269188284873962,6.080756485462189,-0.06938003346314131,0.027698788791894913,1.3849394395947456,-0.06932327596689798,0.03092518076300621,1.5462590381503105,-0.004740524652433941,0.013997100293636322,1.0497825220227242,0.204037877269813
799,2.0,0.04718077985595945,0.045,0.9536004285966074,False,True,0.04718078507427425,1.8763865461401963e-08,0.2026914805173874,6.080744415521622,-0.06938003554157461,0.02769867703318596,1.384933851659298,-0.06932326836851889,0.030924897640943527,1.5462448820471764,-0.0047405161372767,0.013997010886669159,1.049775816500187,0.20403787879072469
800,2.0,0.047180780058450486,0.045,0.9536004242882875,False,True,0.04718078568981669,2.0249103782621347e-08,0.20269179344177246,6.080753803253174,-0.06938003703445833,0.02769862860441208,1.384931430220604,-0.06932326145049787,0.030924763530492783,1.5462381765246391,-0.004740510181373283,0.013997234404087067,1.04979258030653,0.20403788265557715
801,2.0,0.047180780221357556,0.045,0.9536004208221797,False,True,0.04718078475187593,1.629070697783952e-08,0.20269201695919037,6.080760508775711,-0.06938003869131146,0.027698729187250137,1.3849364593625069,-0.06932325433809124,0.030925091356039047,1.5462545678019524,-0.004740503452649175,0.013996995985507965,1.0497746989130974,0.20403788543171872
802,2.0,0.04718078039997953,0.045,0.9536004170217122,False,True,0.04718078536753634,1.786219713806325e-08,0.20269177854061127,6.080753356218338,-0.06938004037617736,0.027698688209056854,1.3849344104528427,-0.06932324731204757,0.030924927443265915,1.5462463721632957,-0.0047404966297012,0.013997122645378113,1.0497841984033585,0.20403788827281405
803,2.0,0.04718078057840093,0.045,0.9536004132255121,False,True,0.047180785540379834,1.7842140265234008e-08,0.20269183814525604,6.080755144357681,-0.0693800419630614,0.027698654681444168,1.3849327340722084,-0.0693232403767742,0.030924927443265915,1.5462463721632957,-0.004740490249393601,0.013997077941894531,1.0497808456420898,0.2040378911652483
804,2.0,0.04718078074843761,0.045,0.9536004096077104,False,True,0.04718078547723361,1.700366791812513e-08,0.202691912651062,6.08075737953186,-0.06938004346979385,0.027698572725057602,1.38492863625288,-0.06932323380105032,0.03092494234442711,1.5462471172213554,-0.004740484170950994,0.013997144997119904,1.0497858747839928,0.20403789511992476
805,2.0,0.04718078089592112,0.045,0.9536004064697634,False,True,0.04718078499750345,1.4748351151450123e-08,0.20269201695919037,6.080760508775711,-0.06938004481967487,0.02769862860441208,1.384931430220604,-0.06932322776734874,0.030924927443265915,1.5462463721632957,-0.00474047861813271,0.013997204601764679,1.049790345132351,0.2040379009546816
806,2.0,0.04718078103097429,0.045,0.9536004035962916,False,True,0.04718078478686327,1.3505317003614792e-08,0.202691912651062,6.08075737953186,-0.06938004669356482,0.027698524296283722,1.384926214814186,-0.0693232215187343,0.030925165861845016,1.5462582930922508,-0.004740470826153781,0.013996995985507965,1.0497746989130974,0.20403790550077233
807,2.0,0.047180781221766756,0.045,0.9536003995368775,False,True,0.04718078652779043,1.907924651600723e-08,0.20269154012203217,6.080746203660965,-0.06938004867925852,0.02769853174686432,1.384926587343216,-0.06932321504037692,0.03092491254210472,1.546245627105236,-0.004740462787935295,0.013997025787830353,1.0497769340872765,0.2040379086744991
808,2.0,0.04718078143483407,0.045,0.9536003950035304,False,True,0.04718078736033124,2.1306731379233668e-08,0.2026917040348053,6.080751121044159,-0.06938005030504298,0.027698446065187454,1.3849223032593727,-0.0693232088534208,0.030924823135137558,1.546241156756878,-0.004740456426847848,0.013997115194797516,1.0497836396098137,0.20403791252262032
809,2.0,0.04718078162472867,0.045,0.9536003909632198,False,True,0.04718078690578232,1.8989460004448233e-08,0.20269198715686798,6.080759614706039,-0.06938005170576181,0.027698595076799393,1.3849297538399696,-0.0693232025093176,0.030924927443265915,1.5462463721632957,-0.004740450942405258,0.013997010886669159,1.049775816500187,0.20403791538708071
810,2.0,0.04718078179790386,0.045,0.9536003872786413,False,True,0.047180786613983235,1.7317518946624588e-08,0.20269186794757843,6.080756038427353,-0.06938005323469035,0.02769853174686432,1.384926587343216,-0.06932319635284831,0.030925001949071884,1.5462500974535942,-0.0047404448980404934,0.013997115194797516,1.0497836396098137,0.20403791867793405
811,2.0,0.0471807819767661,0.045,0.9536003834730618,False,True,0.04718078695100482,1.788622375209492e-08,0.2026919275522232,6.080757826566696,-0.06938005466287489,0.02769855037331581,1.3849275186657906,-0.06932319035301845,0.03092491254210472,1.546245627105236,-0.004740439221717332,0.013997085392475128,1.0497814044356346,0.20403792229251813
812,2.0,0.04718078213789314,0.045,0.9536003800448268,False,True,0.047180786618908156,1.6112704226411978e-08,0.202691912651062,6.08075737953186,-0.06938005617727472,0.027698520570993423,1.3849260285496712,-0.06932318468800691,0.030925001949071884,1.5462500974535942,-0.004740433140242651,0.013997144997119904,1.0497858747839928,0.20403792695660541
813,2.0,0.047180782313089635,0.045,0.9536003763172418,False,True,0.04718078718538245,1.7519649619934796e-08,0.20269176363945007,6.080752909183502,-0.06938005790009798,0.027698460966348648,1.3849230483174324,-0.06932317902370787,0.030925001949071884,1.5462500974535942,-0.004740426258119415,0.013997040688991547,1.049778051674366,0.2040379312458698
814,2.0,0.047180782515049445,0.045,0.9536003720202245,False,True,0.04718078813164197,2.0195980998671814e-08,0.2026916891336441,6.080750674009323,-0.06938005949093322,0.02769848331809044,1.384924165904522,-0.06932317296197074,0.03092486783862114,1.546243391931057,-0.004740420069997174,0.01399695873260498,1.0497719049453735,0.20403793354865302
815,2.0,0.047180782704760095,0.045,0.9536003679838277,False,True,0.04718078798069801,1.8971064996708975e-08,0.20269189774990082,6.0807569324970245,-0.06938006056289019,0.027698636054992676,1.3849318027496338,-0.06932316710921475,0.030924778431653976,1.5462389215826988,-0.004740416047799482,0.0139971524477005,1.0497864335775375,0.2040379365537475
816,2.0,0.04718078285861884,0.045,0.9536003647102375,False,True,0.04718078713749927,1.5385874518880627e-08,0.20269209146499634,6.08076274394989,-0.06938006202343389,0.027698449790477753,1.3849224895238876,-0.06932316161134693,0.030925150960683823,1.5462575480341911,-0.004740410254156232,0.013997115194797516,1.0497836396098137,0.2040379407209046
817,2.0,0.0471807830376829,0.045,0.9536003609003637,False,True,0.047180788017534454,1.7906406218903825e-08,0.2026917189359665,6.080751568078995,-0.06938006358450233,0.027698513120412827,1.3849256560206413,-0.06932315595438178,0.03092491254210472,1.546245627105236,-0.0047404040956195055,0.013997010886669159,1.049775816500187,0.20403794397432562
818,2.0,0.0471807832194244,0.045,0.9536003570335234,False,True,0.047180788273736604,1.81741496851906e-08,0.20269186794757843,6.080756038427353,-0.06938006482430065,0.02769840881228447,1.3849204406142235,-0.0693231500485974,0.030924838036298752,1.5462419018149376,-0.004740399298490967,0.013996981084346771,1.0497735813260078,0.20403794585428772
819,2.0,0.04718078337832629,0.045,0.9536003536526321,False,True,0.04718078779745888,1.5890189164480262e-08,0.2026919424533844,6.080758273601532,-0.06938006610203792,0.027698446065187454,1.3849223032593727,-0.06932314400027843,0.03092498704791069,1.5462493523955345,-0.004740394293732721,0.013996995985507965,1.0497746989130974,0.2040379468102198
820,2.0,0.04718078354583385,0.045,0.9536003500886415,False,True,0.04718078820429381,1.675075564366857e-08,0.20269183814525604,6.080755144357681,-0.06938006752279606,0.02769840881228447,1.3849204406142235,-0.06932313828812602,0.030924972146749496,1.5462486073374748,-0.004740388704681813,0.013997100293636322,1.0497825220227242,0.20403794878742876
821,2.0,0.047180783721021524,0.045,0.9536003463612441,False,True,0.04718078859306907,1.751876768651961e-08,0.20269180834293365,6.08075425028801,-0.06938006883467321,0.027698494493961334,1.3849247246980667,-0.06932313280069065,0.030924882739782333,1.5462441369891167,-0.004740383618120596,0.013997077941894531,1.0497808456420898,0.20403795144957454
822,2.0,0.04718078390188421,0.045,0.9536003425131019,False,True,0.04718078893175629,1.8086268593897614e-08,0.20269182324409485,6.0807546973228455,-0.069380070424449,0.027698390185832977,1.3849195092916489,-0.0693231273946296,0.030925046652555466,1.5462523326277733,-0.004740377432362889,0.013997040688991547,1.049778051674366,0.20403795413990852
823,2.0,0.04718078410660312,0.045,0.9536003381573804,False,True,0.04718078979992741,2.0471890849194097e-08,0.20269176363945007,6.080752909183502,-0.06938007175027226,0.027698568999767303,1.3849284499883652,-0.06932312205324594,0.030924808233976364,1.5462404116988182,-0.004740372421956479,0.013997085392475128,1.0497814044356346,0.20403795698737573
824,2.0,0.047180784251087134,0.045,0.9536003350832525,False,True,0.04718078826925213,1.4448401502997754e-08,0.20269227027893066,6.08076810836792,-0.06938007217372773,0.027698513120412827,1.3849256560206413,-0.06932311672797935,0.030924703925848007,1.5462351962924004,-0.004740370876314253,0.013997063040733337,1.0497797280550003,0.20403795981617714
825,2.0,0.04718078429800363,0.045,0.9536003340850291,False,True,0.04718078560277241,4.6916498464000256e-09,0.20269237458705902,6.080771237611771,-0.06938007322507503,0.02769843488931656,1.384921744465828,-0.06932311139579896,0.030925285071134567,1.5462642535567284,-0.0047403662840199146,0.013997040688991547,1.049778051674366,0.20403796243161787
826,2.0,0.04718078438492828,0.045,0.9536003322355685,False,True,0.04718078680234157,8.692464803505828e-09,0.2026917189359665,6.080751568078995,-0.06938007481852781,0.027698371559381485,1.3849185779690742,-0.06932310573892765,0.030925031751394272,1.5462515875697136,-0.004740359439018958,0.01399693638086319,1.0497702285647392,0.20403796343684913
827,2.0,0.04718078450062216,0.045,0.9536003297739966,False,True,0.047180787718120586,1.1569387808885168e-08,0.2026916891336441,6.080750674009323,-0.06938007587778368,0.027698539197444916,1.3849269598722458,-0.06932309999776722,0.030924703925848007,1.5462351962924004,-0.0047403549695890865,0.013997040688991547,1.049778051674366,0.20403796400244056
828,2.0,0.04718078458475165,0.045,0.9536003279840073,False,True,0.047180786924430486,8.412949503711076e-09,0.20269200205802917,6.080760061740875,-0.06938007700217214,0.027698222547769547,1.3849111273884773,-0.06932309457712499,0.030925031751394272,1.5462515875697136,-0.00474035018751327,0.013997048139572144,1.0497786104679108,0.2040379654809835
