time/iterations,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,time/total_timesteps,time/time_elapsed,train/n_updates,train/clip_range,train/clip_fraction,train/std,train/approx_kl,train/entropy_loss,train/learning_rate,train/value_loss,train/loss,train/explained_variance,train/policy_gradient_loss
536,610.94,990.45114639,2228,2195456,985,5350,0.2,0.1065185546875,0.9133701324462891,0.009599723,-5.204868972301483,0.0003,0.22220315434969962,0.022608760744333267,0.7187067270278931,-0.005313380916049937
537,611.56,989.9151430699999,2230,2199552,986,5360,0.2,0.114208984375,0.912039041519165,0.006560512,-5.206236946582794,0.0003,0.5545878294855356,0.15577509999275208,0.7370049953460693,-0.004660807744949124
538,632.15,1029.4816260500002,2232,2203648,987,5370,0.2,0.1436279296875,0.9136035442352295,0.013552189,-5.202538347244262,0.0003,0.3880835151299834,0.0932975634932518,0.707293838262558,-0.008998114292626268
539,631.86,1029.4041599500001,2234,2207744,988,5380,0.2,0.1513671875,0.9106987714767456,0.010874243,-5.198122394084931,0.0003,0.3375715298578143,0.11807642877101898,0.5326418578624725,-0.004443803345202469
540,604.8,973.9678234500002,2236,2211840,989,5390,0.2,0.1329345703125,0.9047061204910278,0.0105404295,-5.178777277469635,0.0003,0.48952947147190573,0.11197713017463684,0.6702560782432556,-0.007330034990445711
541,595.48,954.6986514700001,2238,2215936,989,5400,0.2,0.1320556640625,0.9052128791809082,0.009916708,-5.165438592433929,0.0003,0.36010390492156147,0.04925459623336792,0.7336453795433044,-0.006138416659086943
542,606.01,975.7788841099999,2240,2220032,991,5410,0.2,0.146875,0.908049464225769,0.010460711,-5.17200945019722,0.0003,0.33799978606402875,0.15552262961864471,0.24352824687957764,-0.002755531875300221
543,605.65,978.4482506,2242,2224128,992,5420,0.2,0.072265625,0.9069339632987976,0.0063872905,-5.175331693887711,0.0003,0.530508541315794,0.2857859134674072,0.46115827560424805,-0.002205839713860769
544,603.77,975.9693113899999,2244,2228224,992,5430,0.2,0.1119873046875,0.9067782163619995,0.010929197,-5.173844528198242,0.0003,0.3749219781719148,0.06435693800449371,0.5625207424163818,-0.0034997432201635094
545,603.77,976.31997524,2245,2232320,993,5440,0.2,0.136181640625,0.9064887762069702,0.009711415,-5.176270854473114,0.0003,0.6053768459707498,0.31936872005462646,0.6036407351493835,-0.009592549536318985
546,602.14,975.35699358,2247,2236416,994,5450,0.2,0.1240966796875,0.9051187038421631,0.010061998,-5.1704423248767855,0.0003,0.2299916810821742,0.04333657771348953,0.04051882028579712,-0.005717287473089527
547,602.35,974.96596751,2249,2240512,996,5460,0.2,0.113037109375,0.9074752926826477,0.009449509,-5.172627222537995,0.0003,0.680082487501204,0.3026118278503418,0.6646009385585785,-0.004946671845391393
548,605.48,987.5264004700001,2251,2244608,996,5470,0.2,0.13291015625,0.9063351154327393,0.013186013,-5.176574218273163,0.0003,0.23598453383892776,0.027169063687324524,0.6617645621299744,-0.007278133172076195
549,623.66,1025.1867663900002,2253,2248704,997,5480,0.2,0.129638671875,0.9021539688110352,0.010679968,-5.162963527441025,0.0003,0.6187133133411408,0.3494107127189636,0.6097019016742706,-0.007391847419785336
550,638.41,1059.63796793,2255,2252800,998,5490,0.2,0.1172607421875,0.9029994606971741,0.0077115567,-5.153607672452926,0.0003,0.3424316877499223,0.016272686421871185,0.09000629186630249,-0.004261687357211485
551,639.19,1060.17414202,2257,2256896,999,5500,0.2,0.087109375,0.9019873142242432,0.009457331,-5.151419764757156,0.0003,0.5723869927227497,0.3255440592765808,0.2772953510284424,-0.0024156013183528557
552,655.11,1094.2570437499999,2258,2260992,1000,5510,0.2,0.139111328125,0.9030570983886719,0.01245619,-5.151039260625839,0.0003,0.3108582166489214,0.1088143140077591,0.5849518477916718,-0.0050428146729245785
553,662.96,1112.15340129,2260,2265088,1001,5520,0.2,0.10751953125,0.9027099609375,0.00826668,-5.154790621995926,0.0003,0.7135327991098166,0.3529878258705139,0.3397597074508667,-0.0048786541708977895
554,667.84,1116.70921949,2262,2269184,1002,5530,0.2,0.1712158203125,0.9003257751464844,0.013177369,-5.149779033660889,0.0003,0.2278997825924307,0.0464387983083725,0.6112109124660492,-0.006996784475632012
555,667.66,1116.4901377799997,2264,2273280,1003,5540,0.2,0.142529296875,0.8989379405975342,0.007874444,-5.13790991306305,0.0003,0.4795004015788436,0.17019154131412506,0.5951673984527588,-0.005921548308106139
556,692.97,1170.9991223499999,2266,2277376,1004,5550,0.2,0.1676513671875,0.8997831344604492,0.010419367,-5.135930436849594,0.0003,0.3491027556359768,0.03456038236618042,0.5933594405651093,-0.005770821833721129
557,718.55,1226.00975247,2268,2281472,1005,5560,0.2,0.0950439453125,0.9023195505142212,0.007845266,-5.1402374565601345,0.0003,0.5514097336679697,0.19933269917964935,-0.06812703609466553,-0.0041893883550073955
558,738.19,1265.35783204,2270,2285568,1006,5570,0.2,0.1405517578125,0.9028534889221191,0.009569134,-5.146810001134872,0.0003,0.3367386007681489,0.22970248758792877,0.06314718723297119,-0.0045077881775796415
559,714.75,1211.75347979,2271,2289664,1007,5580,0.2,0.0883056640625,0.8970375061035156,0.0071716583,-5.133164173364639,0.0003,0.5678569436073303,0.2903461456298828,0.4735431671142578,-0.0042152771115070205
560,704.97,1192.1950065299998,2273,2293760,1008,5590,0.2,0.129931640625,0.8944031000137329,0.010481905,-5.111120492219925,0.0003,0.3305998435243964,0.22281686961650848,0.79466612637043,-0.005476660587009974
561,712.58,1209.93044313,2275,2297856,1009,5600,0.2,0.11318359375,0.8913170099258423,0.008091545,-5.0960514664649965,0.0003,0.4478478074073792,0.07218287140130997,0.7067628800868988,-0.004245472818729468
562,740.0,1268.0692228500002,2277,2301952,1010,5610,0.2,0.207373046875,0.8938052654266357,0.011635138,-5.08886951804161,0.0003,0.4478190490975976,0.043234534561634064,0.08117556571960449,-0.00839269632124342
563,740.02,1268.0195111200003,2279,2306048,1011,5620,0.2,0.12890625,0.8934481143951416,0.011318161,-5.092848140001297,0.0003,0.4641648235730827,0.19836851954460144,0.03089660406112671,-0.004980396281462162
564,741.79,1269.0407957600003,2281,2310144,1012,5630,0.2,0.110400390625,0.8976335525512695,0.008468593,-5.09484241604805,0.0003,0.4464584831148386,0.15848442912101746,0.5524173378944397,-0.0030649138599983415
565,752.6,1289.75613549,2282,2314240,1013,5640,0.2,0.1070068359375,0.9012193083763123,0.0088294055,-5.11368567943573,0.0003,0.437648537568748,0.3005880117416382,0.7404723465442657,-0.0058066399156814445
566,762.07,1310.33817352,2284,2318336,1014,5650,0.2,0.1628173828125,0.8995249271392822,0.009050472,-5.120327264070511,0.0003,0.3815189023502171,0.05578994005918503,0.5468772351741791,-0.004978901275899261
567,770.04,1328.1065434099999,2286,2322432,1015,5660,0.2,0.1350341796875,0.8974149227142334,0.011666339,-5.112852334976196,0.0003,0.4715247225016356,0.16492480039596558,0.09989964962005615,-0.005264804267790168
568,732.17,1252.0641448200001,2288,2326528,1016,5670,0.2,0.1501708984375,0.8907395601272583,0.01363378,-5.098632687330246,0.0003,0.38953540232032535,0.2207459807395935,0.27397727966308594,-0.004529026549425908
569,732.99,1251.63416495,2290,2330624,1017,5680,0.2,0.12734375,0.8905559778213501,0.008799721,-5.084409546852112,0.0003,0.5683639045804739,0.21681688725948334,0.6218217015266418,-0.005978362378664314
570,742.41,1271.35543606,2291,2334720,1018,5690,0.2,0.1273193359375,0.8916629552841187,0.010187267,-5.0875046968460085,0.0003,0.40968417152762415,0.328289657831192,0.5821968913078308,-0.006342359713744372
571,738.21,1256.28966208,2293,2338816,1019,5700,0.2,0.08427734375,0.895960807800293,0.008175749,-5.0951270163059235,0.0003,0.5571420963853597,0.227692112326622,0.11394447088241577,-0.004392714612185955
572,739.44,1269.4536259400002,2295,2342912,1020,5710,0.2,0.1441650390625,0.8929552435874939,0.011049715,-5.0952598571777346,0.0003,0.36307273507118226,0.17688076198101044,0.6340630054473877,-0.004759710413054563
573,716.29,1215.9290678,2296,2347008,1022,5720,0.2,0.1326416015625,0.8961856365203857,0.01074844,-5.09240357875824,0.0003,0.4523679192177951,0.08174432814121246,0.4944654703140259,-0.006004649956594221
574,716.29,1215.4971171200002,2298,2351104,1023,5730,0.2,0.175146484375,0.8954717516899109,0.013907611,-5.09781796336174,0.0003,0.3921188458800316,0.1396239697933197,0.5588884353637695,-0.007971446533338167
575,697.8,1177.83978299,2299,2355200,1024,5740,0.2,0.136474609375,0.896652102470398,0.00751798,-5.096827566623688,0.0003,0.337934035807848,0.04305529594421387,0.022135496139526367,-0.00464049715665169
576,695.6,1176.07635072,2301,2359296,1025,5750,0.2,0.1139404296875,0.9010388255119324,0.0062673157,-5.107360011339187,0.0003,0.5591273967176675,0.1590796709060669,0.6360146701335907,-0.004108771253959276
577,703.4,1192.7090294599998,2303,2363392,1026,5760,0.2,0.1609619140625,0.8980462551116943,0.01673563,-5.107613271474838,0.0003,0.3001945766620338,0.05091572925448418,0.5982577800750732,-0.00678955286857672
578,645.44,1065.8210800099998,2304,2367488,1027,5770,0.2,0.1225830078125,0.9048447608947754,0.010160793,-5.105239707231521,0.0003,0.5629707358777523,0.14289508759975433,0.6677371263504028,-0.004616192664252594
579,653.63,1082.85017084,2306,2371584,1028,5780,0.2,0.1623779296875,0.9028372764587402,0.0142647205,-5.110146993398667,0.0003,0.3362683102488518,0.15457524359226227,0.8255124539136887,-0.006106310620089062
580,593.64,964.7656909799999,2308,2375680,1029,5790,0.2,0.1262939453125,0.9054752588272095,0.008909486,-5.1022696733474735,0.0003,0.3441800420172513,0.07415907084941864,0.23814493417739868,-0.005735376890515909
581,578.43,929.3983122800001,2310,2379776,1030,5800,0.2,0.11630859375,0.9079891443252563,0.011646387,-5.106186294555664,0.0003,0.5058255525305867,0.26219403743743896,0.7557086497545242,-0.006124083895701915
582,589.46,948.6456268200001,2311,2383872,1031,5810,0.2,0.179443359375,0.905024528503418,0.013617707,-5.107131433486939,0.0003,0.38906172309070824,0.17087918519973755,0.6911520063877106,-0.008304543214035221
583,608.45,986.68218147,2313,2387968,1032,5820,0.2,0.1130615234375,0.9104331731796265,0.008982485,-5.112700569629669,0.0003,0.5720846269279718,0.21701499819755554,0.35317373275756836,-0.0054021611053030934
584,588.67,949.0541764100002,2315,2392064,1033,5830,0.2,0.1519775390625,0.9116829037666321,0.01308555,-5.126187711954117,0.0003,0.23345018862746655,0.05115622282028198,0.049367308616638184,-0.0051103302103001624
585,568.25,909.1282212000001,2316,2396160,1034,5840,0.2,0.1455810546875,0.9152034521102905,0.008917483,-5.1381362736225125,0.0003,0.6348185505717993,0.2787425220012665,0.606581836938858,-0.00631003747403156
586,587.21,947.5348952200001,2318,2400256,1035,5850,0.2,0.1812255859375,0.9146996736526489,0.013446087,-5.14341254234314,0.0003,0.22396663422696292,0.011135201901197433,0.8190566301345825,-0.006274185929214582
587,601.81,981.7514215499999,2320,2404352,1036,5860,0.2,0.10380859375,0.9129114747047424,0.008615706,-5.133443069458008,0.0003,0.4537836568430066,0.2953532040119171,0.3712038993835449,-0.0043462445290060716
588,557.49,888.68510016,2322,2408448,1037,5870,0.2,0.137744140625,0.9160223007202148,0.009821808,-5.1338556706905365,0.0003,0.443501110188663,0.053156714886426926,0.4600175619125366,-0.004920676027541049
589,547.69,866.69275387,2323,2412544,1038,5880,0.2,0.1198486328125,0.9157214164733887,0.0081727505,-5.142502093315125,0.0003,0.3285084179602563,0.06568887084722519,0.8011411130428314,-0.005127276948769577
590,538.06,845.84955481,2325,2416640,1039,5890,0.2,0.15263671875,0.9135845899581909,0.010585015,-5.133931881189346,0.0003,0.46472486164420845,0.18168768286705017,0.7133811712265015,-0.007065990127739496
591,547.47,863.8920336900001,2327,2420736,1040,5900,0.2,0.1121337890625,0.91917884349823,0.010854209,-5.141241472959519,0.0003,0.5258039437234402,0.13459709286689758,0.6455926597118378,-0.006400387673056685
592,552.17,878.21198506,2328,2424832,1041,5910,0.2,0.1343994140625,0.9234007596969604,0.011352785,-5.16363987326622,0.0003,0.43176008835434915,0.09271462261676788,0.709786981344223,-0.004187973558146041
593,580.72,935.5702357499998,2330,2428928,1042,5920,0.2,0.108935546875,0.9210706949234009,0.010005228,-5.166166597604752,0.0003,0.37003909358754755,0.13063636422157288,0.6509110927581787,-0.006147489877184853
594,599.54,974.4275295600002,2332,2433024,1043,5930,0.2,0.1274658203125,0.9221994876861572,0.009407533,-5.164016771316528,0.0003,0.5418963393196463,0.1593044549226761,0.14096200466156006,-0.005544108722824603
595,618.08,1010.3662411800001,2333,2437120,1044,5940,0.2,0.1335693359375,0.9227179288864136,0.012432028,-5.164256381988525,0.0003,0.3391224339604378,0.12576183676719666,0.2126779556274414,-0.0027816803572932257
596,624.57,1015.41093665,2335,2441216,1045,5950,0.2,0.135595703125,0.9293918609619141,0.011847405,-5.177173137664795,0.0003,0.582092797756195,0.24683648347854614,0.325161337852478,-0.006225074661779217
597,631.54,1032.31891458,2337,2445312,1046,5960,0.2,0.0958740234375,0.9364502429962158,0.010147098,-5.209032422304153,0.0003,0.40108616575598716,0.1281583607196808,0.7095385193824768,-0.003586926689604297
598,631.54,1032.3016074500001,2339,2449408,1047,5970,0.2,0.1287353515625,0.9393057823181152,0.009067422,-5.229097354412079,0.0003,0.43984972666949035,0.10115067660808563,0.675744891166687,-0.006196262504090555
599,624.68,1014.9165460500001,2341,2453504,1048,5980,0.2,0.165234375,0.9380183815956116,0.011712563,-5.231762111186981,0.0003,0.3367642926052213,0.09973926842212677,0.4077526330947876,-0.006791496832738631
600,632.53,1032.2500328300002,2342,2457600,1049,5990,0.2,0.103125,0.9407989978790283,0.010574028,-5.230309551954269,0.0003,0.5521170480176807,0.17897525429725647,0.6552867591381073,-0.004856403774465434
601,629.01,1028.4581992899998,2344,2461696,1050,6000,0.2,0.20400390625,0.9457281827926636,0.017281724,-5.2453309953212734,0.0003,0.23971405858173966,-0.0017109513282775879,0.4972514510154724,-0.00821813020738773
602,638.47,1047.4179704299997,2346,2465792,1051,6010,0.2,0.1196044921875,0.9482316970825195,0.008916482,-5.257872831821442,0.0003,0.6781926957890392,0.3430953323841095,0.5059704482555389,-0.004642597725614905
603,633.92,1041.86025258,2347,2469888,1051,6020,0.2,0.1466064453125,0.9500855207443237,0.012205561,-5.267310351133347,0.0003,0.11310331489657983,-0.0342022068798542,-0.0528109073638916,-0.0053858645260334015
604,617.27,1003.93417306,2349,2473984,1053,6030,0.2,0.0916259765625,0.9514330625534058,0.011676062,-5.274906468391419,0.0003,0.7782572079449892,0.32320699095726013,0.575104147195816,-0.0029523374570999293
605,635.68,1042.13315357,2351,2478080,1054,6040,0.2,0.1205078125,0.9537886381149292,0.008361671,-5.285681253671646,0.0003,0.14417433859780432,-0.004502736032009125,0.8049078285694122,-0.0029213082452770323
606,645.58,1063.66354848,2352,2482176,1054,6050,0.2,0.123974609375,0.9553050994873047,0.011739666,-5.297337973117829,0.0003,0.5861790258437395,0.190439373254776,0.666772723197937,-0.004473117893212475
607,663.77,1100.2515872400002,2354,2486272,1055,6060,0.2,0.1303466796875,0.9541847705841064,0.0066745654,-5.2968925595283505,0.0003,0.33872164487838746,0.0908164232969284,0.3949083685874939,-0.003209951607277617
608,670.08,1116.9617650999999,2356,2490368,1056,6070,0.2,0.1078857421875,0.9557645320892334,0.008113314,-5.2942967236042024,0.0003,0.6240679942071438,0.1828288435935974,0.5297932922840118,-0.005884967348538339
609,650.96,1078.8568258700002,2357,2494464,1057,6080,0.2,0.1619384765625,0.9583425521850586,0.012455275,-5.300949764251709,0.0003,0.3465596390888095,0.22442974150180817,0.38319116830825806,-0.005921299522742629
610,650.96,1078.10994029,2359,2498560,1058,6090,0.2,0.141064453125,0.9590520858764648,0.01666386,-5.306159007549286,0.0003,0.57869609054178,0.0891338586807251,0.6516071259975433,-0.005231597251258791
611,641.74,1061.0659498599998,2361,2502656,1059,6100,0.2,0.1147705078125,0.9636427760124207,0.007053976,-5.313005775213242,0.0003,0.26292982352897526,0.011881113052368164,0.018372714519500732,-0.004900946834823117
612,635.9,1056.61553901,2363,2506752,1060,6110,0.2,0.1125244140625,0.9641975164413452,0.006204766,-5.317755877971649,0.0003,0.6727589126676321,0.286751925945282,0.6085003912448883,-0.004560081422096118
613,654.71,1094.5119754399998,2364,2510848,1061,6120,0.2,0.1472900390625,0.9606912136077881,0.014148239,-5.304143750667572,0.0003,0.23473204942420126,-0.006276246160268784,0.7678927034139633,-0.005601951784046833
614,643.96,1073.55051518,2366,2514944,1062,6130,0.2,0.17001953125,0.9637302160263062,0.014053464,-5.298541790246963,0.0003,0.456848069652915,0.20639091730117798,0.3020922541618347,-0.004747597768437117
615,661.37,1110.59239808,2367,2519040,1063,6140,0.2,0.126708984375,0.9627453088760376,0.009896939,-5.3010850012302395,0.0003,0.4670409668236971,-0.012572862207889557,0.34418392181396484,-0.005755434313323348
616,635.77,1054.34530842,2369,2523136,1064,6150,0.2,0.1076904296875,0.9605302810668945,0.012541236,-5.295688545703888,0.0003,0.44781768694519997,0.15875637531280518,0.06526201963424683,-0.0026461823843419554
617,630.8,1038.95891212,2371,2527232,1065,6160,0.2,0.114599609375,0.961178183555603,0.009678109,-5.29242257475853,0.0003,0.4967934163287282,0.07974958419799805,0.7069508731365204,-0.005211080513254274
618,614.14,1004.1863958300002,2372,2531328,1066,6170,0.2,0.174560546875,0.9565588235855103,0.013436568,-5.284266191720962,0.0003,0.3694227086380124,0.06713427603244781,0.6551996469497681,-0.00851987993810326
619,633.13,1042.1914063899999,2374,2535424,1067,6180,0.2,0.1855224609375,0.9562668800354004,0.017438829,-5.271288973093033,0.0003,0.47273648995906115,0.15854284167289734,0.6542364060878754,-0.008743188995867967
620,650.21,1079.9238530799998,2376,2539520,1068,6190,0.2,0.131201171875,0.9546395540237427,0.011785966,-5.269990038871765,0.0003,0.3387795685790479,0.01695134863257408,0.14496439695358276,-0.00287214977433905
621,657.42,1096.5511163200001,2377,2543616,1069,6200,0.2,0.105029296875,0.9526721239089966,0.007085083,-5.264351230859757,0.0003,0.547325624153018,0.30244994163513184,0.5125352144241333,-0.004884607990970835
622,650.22,1079.0593722,2379,2547712,1070,6210,0.2,0.1404052734375,0.9537361860275269,0.0075937854,-5.260197299718857,0.0003,0.34217153023928404,0.08783777058124542,0.5247158110141754,-0.003657300652412232
623,652.78,1082.2151230299999,2381,2551808,1071,6220,0.2,0.138720703125,0.9530206918716431,0.011559457,-5.259940576553345,0.0003,0.4715436665341258,0.02654367685317993,0.441706120967865,-0.005120392734534107
624,655.28,1083.54546255,2382,2555904,1072,6230,0.2,0.121435546875,0.9568256735801697,0.00864638,-5.269776386022568,0.0003,0.46274808663874867,0.11852389574050903,0.554079681634903,-0.004867466911673546
625,650.88,1069.2895868399999,2384,2560000,1073,6240,0.2,0.134033203125,0.9595887660980225,0.010199646,-5.284869354963303,0.0003,0.4621885368600488,0.10806816071271896,0.5169360041618347,-0.006317174367723055
626,650.88,1069.5644185499998,2386,2564096,1074,6250,0.2,0.1259765625,0.9600808620452881,0.010352258,-5.287559807300568,0.0003,0.4571070274338126,0.11008836328983307,0.7147162556648254,-0.0030602147366153077
627,658.58,1075.4443655100001,2387,2568192,1075,6260,0.2,0.143017578125,0.9619396328926086,0.012986643,-5.290469360351563,0.0003,0.2204839548561722,0.05577647313475609,0.3929031491279602,-0.004939511639531702
628,659.17,1075.45060413,2389,2572288,1076,6270,0.2,0.11669921875,0.9601070880889893,0.010286115,-5.291090679168701,0.0003,0.5632544662803411,0.381212055683136,0.6509622931480408,-0.005536521988688037
629,676.32,1111.1327979,2390,2576384,1077,6280,0.2,0.149462890625,0.9623900055885315,0.012508044,-5.283946412801742,0.0003,0.24367061788216232,0.1229921281337738,0.5437815189361572,-0.0036919484264217317
630,663.22,1077.77498133,2392,2580480,1078,6290,0.2,0.1169189453125,0.9622082114219666,0.008017015,-5.288771712779999,0.0003,0.532516073063016,0.4224047362804413,0.14446985721588135,-0.0045473223901353775
631,655.25,1059.69239059,2394,2584576,1079,6300,0.2,0.1064697265625,0.9643069505691528,0.009732015,-5.296120542287826,0.0003,0.5078006790950894,0.13061895966529846,0.7438595592975616,-0.003148774580040481
632,666.65,1079.55005865,2395,2588672,1080,6310,0.2,0.125341796875,0.9615135192871094,0.010627216,-5.300028330087661,0.0003,0.2226675963960588,0.07688675820827484,0.8038873076438904,-0.0031441592291230336
633,693.34,1137.2962016300003,2397,2592768,1081,6320,0.2,0.095556640625,0.9631145000457764,0.008445316,-5.295598095655441,0.0003,0.6461217354983091,0.236638605594635,0.6419875919818878,-0.002900237770518288
634,707.72,1171.11902717,2398,2596864,1082,6330,0.2,0.1193115234375,0.9685527086257935,0.015364886,-5.3111305892467495,0.0003,0.3871519689448178,0.12867386639118195,0.5595994591712952,-0.0017011472373269498
635,722.2,1192.9137323400003,2400,2600960,1083,6340,0.2,0.1523681640625,0.9689459800720215,0.009344455,-5.316678094863891,0.0003,0.5894542157649993,0.25757643580436707,0.06928998231887817,-0.0039934625528985634
636,734.99,1215.53380714,2401,2605056,1084,6350,0.2,0.1031005859375,0.9701523780822754,0.009259951,-5.312498486042022,0.0003,0.38547988357022406,0.03285699710249901,0.6717466115951538,-0.003722538601141423
637,724.33,1195.1449908399998,2403,2609152,1085,6360,0.2,0.133984375,0.9724075198173523,0.015044212,-5.31417019367218,0.0003,0.4916167913004756,0.24916298687458038,0.0022309422492980957,-0.003228739180485718
638,733.4,1214.4617405400002,2405,2613248,1086,6370,0.2,0.15556640625,0.97450852394104,0.013283016,-5.32092998623848,0.0003,0.4472065316513181,0.23884332180023193,0.562495082616806,-0.005998042129795067
639,723.96,1196.32562902,2406,2617344,1087,6380,0.2,0.1629150390625,0.9750666618347168,0.015067178,-5.319738405942917,0.0003,0.43611961621791123,0.1057334691286087,0.3204810619354248,-0.00528509558935184
640,740.63,1232.7617721100003,2408,2621440,1088,6390,0.2,0.094580078125,0.9773467779159546,0.0066941725,-5.3216802954673765,0.0003,0.4256239602342248,0.06408141553401947,0.630696177482605,-0.004383717311429791
641,722.18,1194.5421643600002,2410,2625536,1089,6400,0.2,0.1329345703125,0.9749400615692139,0.010648971,-5.3211808681488035,0.0003,0.40938986772671343,0.12026195973157883,0.3596821427345276,-0.0024628007697174324
642,714.54,1176.96735094,2411,2629632,1090,6410,0.2,0.1114990234375,0.9726979732513428,0.008984045,-5.308125460147858,0.0003,0.5926647450774908,0.29905858635902405,0.7234318256378174,-0.003465613559819758
643,728.37,1210.50741807,2413,2633728,1091,6420,0.2,0.12841796875,0.9732184410095215,0.00806326,-5.297537404298782,0.0003,0.1068523260531947,-0.04265490546822548,0.8443658202886581,-0.004898425762075931
644,717.52,1190.69171265,2414,2637824,1092,6430,0.2,0.142919921875,0.9713811874389648,0.012661894,-5.290725547075271,0.0003,0.6668481186032296,0.22199764847755432,0.43865370750427246,-0.004011154190811795
645,725.3,1208.66455376,2416,2641920,1093,6440,0.2,0.1326904296875,0.9715152978897095,0.012932597,-5.28343557715416,0.0003,0.24800650049000977,0.13304296135902405,0.7133289277553558,-0.0037236763979308306
646,707.91,1171.7506062999998,2418,2646016,1094,6450,0.2,0.1279296875,0.9717096090316772,0.009125186,-5.282800370454789,0.0003,0.41399003081023694,0.11924684792757034,0.47470009326934814,-0.0012993805736186913
647,715.99,1189.8692567299997,2419,2650112,1095,6460,0.2,0.1614013671875,0.9712047576904297,0.0118851485,-5.281701904535294,0.0003,0.5276983479037881,0.17635434865951538,0.7007171511650085,-0.008149008982582018
648,708.74,1172.74316502,2421,2654208,1096,6470,0.2,0.1593505859375,0.9680611491203308,0.011861921,-5.272659409046173,0.0003,0.3342898475006223,0.08763109147548676,0.5337470769882202,-0.005496045446489006
649,699.0,1153.79742682,2422,2658304,1097,6480,0.2,0.1275634765625,0.9656245708465576,0.011231768,-5.263436776399613,0.0003,0.5010358424857259,0.1976040005683899,0.6740596890449524,-0.0040785650824545884
650,674.78,1089.2307535500001,2424,2662400,1098,6490,0.2,0.1230712890625,0.9681512713432312,0.00951333,-5.258063161373139,0.0003,0.3507904976606369,0.06382082402706146,0.6972540616989136,-0.0031818358242162504
651,674.78,1089.06691245,2426,2666496,1099,6500,0.2,0.1628173828125,0.9658688306808472,0.012886243,-5.259724515676498,0.0003,0.4668472113087773,0.10955682396888733,0.6823548078536987,-0.007984834609669634
652,679.6,1104.21377319,2427,2670592,1099,6510,0.2,0.141064453125,0.9689538478851318,0.011515122,-5.265827721357345,0.0003,0.1121309026144445,0.06485725939273834,0.18232136964797974,-0.0035719249572139233
653,679.6,1103.9643239799998,2429,2674688,1100,6520,0.2,0.1015380859375,0.9714075326919556,0.0089171175,-5.284103101491928,0.0003,0.7587776489555835,0.4657178819179535,0.4703402519226074,-0.0038949756970396267
654,697.92,1141.50081815,2431,2678784,1101,6530,0.2,0.148193359375,0.9665267467498779,0.011253575,-5.281918823719025,0.0003,0.09292132723494433,-0.03401689976453781,0.2686646580696106,-0.0049838629405712705
655,697.92,1141.50081815,2432,2682880,1102,6540,0.2,0.1236328125,0.9664015769958496,0.0077191168,-5.271542596817016,0.0003,0.8507509253919124,0.34372344613075256,0.5123865902423859,-0.005956957474700176
656,719.19,1180.14906032,2434,2686976,1103,6550,0.2,0.119482421875,0.961388111114502,0.008957949,-5.2677465081214905,0.0003,0.00571252504887525,-0.054695453494787216,0.7207777500152588,-0.007919924837187864
657,687.05,1108.01271521,2435,2691072,1104,6560,0.2,0.1271484375,0.9624575972557068,0.010544456,-5.257562363147736,0.0003,0.947568367049098,0.39165547490119934,0.502076268196106,-0.0052834989357506855
658,710.88,1161.75405709,2437,2695168,1105,6570,0.2,0.1352783203125,0.9661777019500732,0.008846726,-5.263732272386551,0.0003,0.04954494846751913,-0.03740037977695465,0.9358376935124397,-0.0063876791333314035
659,713.83,1163.50780273,2439,2699264,1106,6580,0.2,0.1403564453125,0.9666693806648254,0.013216392,-5.2731614112854,0.0003,0.6421918913722038,0.3629387617111206,0.39818477630615234,-0.004106059574405662
660,723.19,1181.2695128100002,2440,2703360,1107,6590,0.2,0.1958984375,0.9671214818954468,0.01637061,-5.27302303314209,0.0003,0.23147911634296178,0.006774492561817169,0.7912069261074066,-0.006859846480074339
661,708.26,1144.93723622,2442,2707456,1108,6600,0.2,0.1044921875,0.9654783606529236,0.008834472,-5.269438064098358,0.0003,0.5215543858706951,0.19746512174606323,0.4625406265258789,-0.0012684049521340056
662,722.43,1179.2414467,2443,2711552,1109,6610,0.2,0.1461181640625,0.9702316522598267,0.010050672,-5.272607934474945,0.0003,0.38828676994889977,0.21673497557640076,0.5078967213630676,-0.005945060952217318
663,726.8,1183.0205670700002,2445,2715648,1110,6620,0.2,0.1270263671875,0.9662996530532837,0.009730691,-5.2726061880588535,0.0003,0.3486280466429889,0.05713209509849548,0.08002668619155884,-0.004611135498271324
664,728.02,1183.91755064,2447,2719744,1111,6630,0.2,0.12880859375,0.9692362546920776,0.010448381,-5.2614233016967775,0.0003,0.5741091825067997,0.18950463831424713,0.1572754979133606,-0.005529123757150955
665,739.22,1203.86252984,2448,2723840,1112,6640,0.2,0.12724609375,0.9667329788208008,0.009182842,-5.263250702619553,0.0003,0.20623038010671735,0.1096036285161972,0.7842058092355728,-0.0043952022853773086
666,753.26,1237.83966512,2450,2727936,1113,6650,0.2,0.1426513671875,0.9637331962585449,0.010966258,-5.247758150100708,0.0003,0.5596084222197533,0.244918555021286,0.3993107080459595,-0.008347401430364698
667,745.98,1231.067206,2451,2732032,1114,6660,0.2,0.1033203125,0.9619548916816711,0.007867978,-5.2322600245475765,0.0003,0.32441602274775505,0.058492232114076614,0.48495370149612427,-0.0042044598230859265
