time/time_elapsed,rollout/ep_len_mean,time/iterations,time/total_timesteps,rollout/ep_rew_mean,time/fps,train/clip_fraction,train/n_updates,train/value_loss,train/std,train/loss,train/explained_variance,train/policy_gradient_loss,train/approx_kl,train/learning_rate,train/entropy_loss,train/clip_range
381,857.87,301,1232896,1505.84361008,3233,0.14765625,3000,0.3746593047864735,1.062584400177002,0.0895121619105339,0.0363621711730957,-0.003936112609517295,0.008523174,0.0003,-5.8468091785907745,0.2
382,857.81,302,1236992,1505.8490262699997,3235,0.093408203125,3010,0.6572287065908313,1.0599520206451416,0.1924033761024475,0.34201735258102417,-0.004694835509872064,0.009092677,0.0003,-5.81665900349617,0.2
383,867.42,303,1241088,1524.5843289700001,3235,0.157861328125,3020,0.3809263786301017,1.0541774034500122,0.16159296035766602,0.14642119407653809,-0.007502107392065227,0.011579307,0.0003,-5.801347863674164,0.2
384,867.43,304,1245184,1524.466999,3236,0.152978515625,3030,0.6212330181151628,1.0501288175582886,0.5356509685516357,0.09081143140792847,-0.006952307009487413,0.01139437,0.0003,-5.783309507369995,0.2
385,867.43,305,1249280,1524.7004452499998,3237,0.13095703125,3040,0.38139185644686224,1.049142837524414,0.15223008394241333,0.32101327180862427,-0.004581668216269463,0.012758366,0.0003,-5.770389145612716,0.2
387,869.68,306,1253376,1526.54019072,3237,0.1020751953125,3050,0.5152076944708824,1.0486828088760376,0.24988767504692078,-0.02838134765625,-0.004510059724270832,0.008903247,0.0003,-5.767444390058517,0.2
388,878.98,307,1257472,1542.2523116800003,3237,0.119775390625,3060,0.5975892717018724,1.0500341653823853,0.2246648520231247,0.09548288583755493,-0.004772527361637913,0.008639502,0.0003,-5.765018463134766,0.2
389,878.98,308,1261568,1541.1217543799999,3238,0.135693359375,3070,0.4418517485260963,1.0539946556091309,0.10112353414297104,0.31606316566467285,-0.006371771660633385,0.012268979,0.0003,-5.772204959392548,0.2
390,878.98,309,1265664,1540.53909481,3239,0.1060302734375,3080,0.6070030333474279,1.0561617612838745,0.13120587170124054,0.02208489179611206,-0.0033641565561993046,0.0093906885,0.0003,-5.783732312917709,0.2
391,869.35,310,1269760,1524.08535281,3239,0.1015869140625,3090,0.611806177534163,1.0550036430358887,0.26711222529411316,0.020322978496551514,-0.004103922279318795,0.009332324,0.0003,-5.788936275243759,0.2
393,878.98,311,1273856,1541.1230976,3240,0.1220947265625,3100,0.34693524464964864,1.0468498468399048,0.09335432201623917,0.24782180786132812,-0.004129947861656547,0.008863347,0.0003,-5.772710502147675,0.2
394,907.18,312,1277952,1599.08981587,3241,0.0802490234375,3110,0.6231026278808713,1.0522078275680542,0.21832320094108582,0.04228144884109497,-0.005167573093785904,0.0069558118,0.0003,-5.7657551109790806,0.2
395,897.58,313,1282048,1579.4090768600001,3242,0.14482421875,3120,0.3704282078891993,1.0501245260238647,0.12017932534217834,0.10424166917800903,-0.006043743621557951,0.009506949,0.0003,-5.771468544006348,0.2
396,888.06,314,1286144,1561.7316309500002,3243,0.1007568359375,3130,0.6249208934605122,1.0457078218460083,0.24532350897789001,0.13911187648773193,-0.0058834250907239035,0.009643025,0.0003,-5.7561084747314455,0.2
397,888.06,315,1290240,1562.75264389,3243,0.094873046875,3140,0.36233758460730314,1.0401055812835693,0.08833631128072739,0.2887779474258423,-0.00515160674112849,0.0074009453,0.0003,-5.73342644572258,0.2
399,876.45,316,1294336,1530.6165309599996,3243,0.1095458984375,3150,0.6217284981161356,1.042848825454712,0.09974053502082825,0.047982990741729736,-0.004363956139422953,0.009086695,0.0003,-5.724058300256729,0.2
400,876.45,317,1298432,1532.7760757499998,3243,0.178076171875,3160,0.39742292733862994,1.0433964729309082,0.04576992988586426,0.2743067145347595,-0.006400682686944492,0.013006702,0.0003,-5.72989051938057,0.2
401,869.2,318,1302528,1516.1910990099998,3241,0.1606201171875,3170,0.492591199092567,1.0394539833068848,0.1345052421092987,0.05058872699737549,-0.006777121563209221,0.013107611,0.0003,-5.724129557609558,0.2
403,869.2,319,1306624,1515.44393154,3242,0.10751953125,3180,0.5141265159472823,1.041250467300415,0.16018177568912506,0.3043733239173889,-0.005094904426368885,0.008276469,0.0003,-5.718406748771668,0.2
404,869.2,320,1310720,1516.4629842399997,3243,0.110791015625,3190,0.366461409535259,1.039441704750061,0.08119423687458038,0.11352431774139404,-0.004662940674461424,0.00998719,0.0003,-5.722881662845611,0.2
405,859.76,321,1314816,1495.62426516,3245,0.089013671875,3200,0.5752951990813017,1.040023684501648,0.09544067829847336,-0.12435603141784668,-0.003529269588761963,0.007075212,0.0003,-5.718343502283096,0.2
406,869.06,322,1318912,1512.2272477399997,3246,0.1951904296875,3210,0.4020417472347617,1.0431275367736816,0.022092320024967194,0.06949853897094727,-0.007230747994617559,0.01865845,0.0003,-5.72666842341423,0.2
407,849.8,323,1323008,1474.3027491000003,3246,0.1257568359375,3220,0.6408482082188129,1.0401954650878906,0.20699062943458557,0.18680256605148315,-0.005689573459676467,0.008929907,0.0003,-5.731581479310989,0.2
408,859.41,324,1327104,1493.49570694,3246,0.1114013671875,3230,0.4180182434618473,1.0476086139678955,0.134863942861557,0.18913644552230835,-0.005672294786199928,0.012116246,0.0003,-5.736900568008423,0.2
409,849.79,325,1331200,1475.3038953300004,3250,0.10478515625,3240,0.5809438537806273,1.0536797046661377,0.184721440076828,0.008608639240264893,-0.005237722204765305,0.0092101805,0.0003,-5.761061006784439,0.2
410,828.25,326,1335296,1435.4745282099998,3254,0.1277099609375,3250,0.4912156527861953,1.0526719093322754,0.12315307557582855,0.1468827724456787,-0.006034808146068826,0.0102872,0.0003,-5.766967087984085,0.2
411,837.89,327,1339392,1456.3729842100001,3258,0.0998046875,3260,0.4962859611958265,1.054125428199768,0.18638543784618378,0.43166160583496094,-0.004852894894429483,0.009342544,0.0003,-5.766554123163223,0.2
411,828.23,328,1343488,1437.67009542,3260,0.1467041015625,3270,0.4933981239795685,1.0527281761169434,0.17430581152439117,0.18192648887634277,-0.00460634954215493,0.0105990935,0.0003,-5.767652785778045,0.2
413,828.23,329,1347584,1438.56378211,3258,0.1443359375,3280,0.5009812152013182,1.0503593683242798,0.2601493299007416,0.2007824182510376,-0.005732740004896186,0.011920286,0.0003,-5.760800904035568,0.2
415,837.86,330,1351680,1455.8013023,3255,0.11455078125,3290,0.48902631998062135,1.0474789142608643,0.3666535019874573,0.005076706409454346,-0.003934163239318877,0.0073833857,0.0003,-5.750183635950089,0.2
416,828.26,331,1355776,1437.12860892,3254,0.13095703125,3300,0.4906167656183243,1.0469541549682617,0.2505618929862976,-0.03365457057952881,-0.004700045924982988,0.0093907695,0.0003,-5.742208772897721,0.2
417,828.26,332,1359872,1439.4598051999994,3255,0.1395751953125,3310,0.49664177354425193,1.0481014251708984,0.21934068202972412,0.2585996985435486,-0.006914344590040855,0.010270083,0.0003,-5.741079241037369,0.2
418,820.2,333,1363968,1421.0856481500002,3256,0.1328369140625,3320,0.4689518231898546,1.049125075340271,0.09712788462638855,0.43346089124679565,-0.005173834544257261,0.010767987,0.0003,-5.743412584066391,0.2
419,820.62,334,1368064,1419.9039153699996,3257,0.1015869140625,3330,0.7054766725748778,1.0511354207992554,0.24460354447364807,0.40159302949905396,-0.004891629097983241,0.010619509,0.0003,-5.745426201820374,0.2
421,820.62,335,1372160,1418.1895314400003,3258,0.0995361328125,3340,0.38500999584794043,1.0512961149215698,0.1123887300491333,0.24304133653640747,-0.0031767401989782227,0.009272093,0.0003,-5.746893751621246,0.2
423,830.29,336,1376256,1435.33331736,3252,0.0873046875,3350,0.6118863165378571,1.0503504276275635,0.35478705167770386,0.032505691051483154,-0.0029331961268326268,0.0068372153,0.0003,-5.74303560256958,0.2
424,801.98,337,1380352,1385.71155475,3251,0.132080078125,3360,0.37036658320575955,1.0524284839630127,0.04927944391965866,0.17512023448944092,-0.004174088014406152,0.0079029845,0.0003,-5.742699313163757,0.2
425,801.52,338,1384448,1385.5849980399998,3251,0.1242919921875,3370,0.7026368096470833,1.0511863231658936,0.12123054265975952,0.28651750087738037,-0.006563509031548165,0.01065846,0.0003,-5.7461538970470425,0.2
426,801.52,339,1388544,1386.55561787,3253,0.1208740234375,3380,0.3871887344866991,1.049002766609192,0.048480674624443054,0.5060013830661774,-0.0057424062862992285,0.008538177,0.0003,-5.743549019098282,0.2
427,801.52,340,1392640,1386.3999511600005,3254,0.07412109375,3390,0.6171400267630816,1.0504354238510132,0.30952417850494385,0.2707272171974182,-0.004047957970760763,0.0068349205,0.0003,-5.741626507043838,0.2
428,792.31,341,1396736,1369.7410581100003,3256,0.1296875,3400,0.3994219318963587,1.0498210191726685,0.10148835927248001,0.05959135293960571,-0.006564244502806104,0.009510386,0.0003,-5.741704589128494,0.2
430,792.44,342,1400832,1369.2453916299994,3257,0.0836669921875,3410,0.6447977658361197,1.0517946481704712,0.23372842371463776,0.24762111902236938,-0.004431211397604784,0.009149225,0.0003,-5.742576479911804,0.2
431,811.72,343,1404928,1406.73115503,3258,0.0724365234375,3420,0.4214752827771008,1.054284930229187,0.12726306915283203,0.2065948247909546,-0.004264549314393662,0.0072331545,0.0003,-5.754379671812058,0.2
432,811.72,344,1409024,1405.9511025500003,3260,0.1002197265625,3430,0.6075943667441607,1.0533380508422852,0.14371290802955627,0.027261197566986084,-0.0056441746302880345,0.008458246,0.0003,-5.757261061668396,0.2
433,802.3,345,1413120,1385.90398835,3262,0.099365234375,3440,0.38609627187252044,1.0512758493423462,0.17694216966629028,-0.005136013031005859,-0.0022543644590768963,0.008311799,0.0003,-5.749091267585754,0.2
434,821.58,346,1417216,1423.08278915,3265,0.150830078125,3450,0.6404271978884936,1.0469108819961548,0.2707778513431549,0.2061995267868042,-0.008623259526211768,0.01070166,0.0003,-5.735276794433593,0.2
434,802.89,347,1421312,1383.8047104200002,3267,0.1331787109375,3460,0.38459449959918857,1.0464390516281128,0.10090598464012146,0.2532275319099426,-0.004051808253279887,0.006798921,0.0003,-5.7269880950450895,0.2
435,803.15,348,1425408,1383.93862024,3269,0.10146484375,3470,0.6433328818529844,1.041428565979004,0.12722887098789215,0.3476696014404297,-0.004608911456307397,0.010202328,0.0003,-5.717087757587433,0.2
436,793.79,349,1429504,1366.9055901,3272,0.125537109375,3480,0.37635542480275036,1.0391430854797363,0.12803496420383453,0.26590150594711304,-0.0065170765010407194,0.00908788,0.0003,-5.702455663681031,0.2
437,793.79,350,1433600,1367.43728416,3274,0.11708984375,3490,0.6230056505650282,1.033150315284729,0.33396613597869873,0.09011363983154297,-0.005342862392717506,0.010913815,0.0003,-5.6905869245529175,0.2
438,796.74,351,1437696,1370.4898339799997,3275,0.0810302734375,3500,0.37491045277565715,1.034799337387085,0.17931994795799255,0.12975561618804932,-0.0046057166822720316,0.00735366,0.0003,-5.683862191438675,0.2
439,796.37,352,1441792,1358.39915683,3277,0.118017578125,3510,0.6097515318542719,1.0323415994644165,0.22621601819992065,0.1894811987876892,-0.004658013363950886,0.011819404,0.0003,-5.681968855857849,0.2
440,814.03,353,1445888,1395.75874337,3278,0.11376953125,3520,0.2829647950362414,1.0270801782608032,0.07916008681058884,0.18016386032104492,-0.003658559886389412,0.0117916465,0.0003,-5.666154861450195,0.2
442,809.77,354,1449984,1382.19917806,3280,0.0901123046875,3530,0.6146171066910029,1.029018521308899,0.38472557067871094,0.2267647385597229,-0.005224896277650259,0.006901853,0.0003,-5.659614360332489,0.2
443,800.29,355,1454080,1363.8534274800002,3282,0.14384765625,3540,0.2992672733962536,1.0300358533859253,0.13750801980495453,0.32169675827026367,-0.006668141894624569,0.009973697,0.0003,-5.666233736276626,0.2
444,800.47,356,1458176,1364.1083190699999,3284,0.1252197265625,3550,0.6552500665187836,1.0299222469329834,0.21236610412597656,0.08374446630477905,-0.005483469212776981,0.009068003,0.0003,-5.663544428348541,0.2
445,811.53,357,1462272,1386.3025787200002,3285,0.1650146484375,3560,0.3091435979120433,1.0234034061431885,0.04401011019945145,0.40138959884643555,-0.006444612864288502,0.013541061,0.0003,-5.651347571611405,0.2
445,821.06,358,1466368,1406.2114697600002,3288,0.09296875,3570,0.6571522682905198,1.0255544185638428,0.21050727367401123,0.203549325466156,-0.0057244949421146885,0.006621426,0.0003,-5.642009806632996,0.2
446,820.98,359,1470464,1407.5206955999997,3290,0.1355224609375,3580,0.3688585368916392,1.0222947597503662,0.1052466481924057,0.007349193096160889,-0.00619229935691692,0.010952024,0.0003,-5.640203380584717,0.2
447,811.35,360,1474560,1389.2853299900003,3292,0.10234375,3590,0.6234144944697618,1.0263981819152832,0.3514145314693451,0.1702972650527954,-0.006172760401386768,0.010475,0.0003,-5.643650990724564,0.2
448,820.7,361,1478656,1408.45852787,3294,0.09892578125,3600,0.33613027827814224,1.019350290298462,0.20439019799232483,0.2761338949203491,-0.004614065826172009,0.0075600087,0.0003,-5.64702895283699,0.2
449,820.7,362,1482752,1407.9331908800002,3295,0.1379638671875,3610,0.7590532924979925,1.019223690032959,0.2849002182483673,0.20200860500335693,-0.007031487635686062,0.012322595,0.0003,-5.6294077157974245,0.2
450,811.97,363,1486848,1391.3751990399999,3296,0.1605224609375,3620,0.24684347230941056,1.0173664093017578,0.05604502558708191,-0.010722637176513672,-0.004941155400592834,0.010512058,0.0003,-5.626983624696732,0.2
451,811.97,364,1490944,1392.0173558400002,3298,0.0677978515625,3630,0.7640552144497633,1.0125597715377808,0.2041008323431015,0.24914103746414185,-0.00263799121894408,0.0062928833,0.0003,-5.613900148868561,0.2
452,830.94,365,1495040,1432.133391,3301,0.1274169921875,3640,0.16930298226652668,1.0117251873016357,0.04121861234307289,0.5890516638755798,-0.006843266877694987,0.009353774,0.0003,-5.604789805412293,0.2
453,830.94,366,1499136,1432.133391,3302,0.0997802734375,3650,1.0339571960270404,1.0086109638214111,0.3416590988636017,0.20315784215927124,-0.004011075248126872,0.007911508,0.0003,-5.600248122215271,0.2
455,839.84,367,1503232,1451.4568771999998,3303,0.0842041015625,3660,0.003761587328335736,1.009192705154419,-0.05792440101504326,0.9321704283356667,-0.004856971005210653,0.007840205,0.0003,-5.592813551425934,0.2
456,849.9,368,1507328,1472.03573244,3305,0.0972900390625,3670,0.9545986086130143,1.0056902170181274,0.4176453948020935,0.04772466421127319,-0.005679744831286371,0.007910233,0.0003,-5.59025114774704,0.2
456,868.66,369,1511424,1509.8443963299997,3307,0.1299560546875,3680,0.14000077198725194,1.0116474628448486,0.008720863610506058,0.2805015444755554,-0.0046567099983803924,0.012157185,0.0003,-5.591543728113175,0.2
457,868.66,370,1515520,1509.4194206199995,3309,0.11728515625,3690,0.7260595314204693,1.0164257287979126,0.33419889211654663,0.0440177321434021,-0.00436858149478212,0.007491674,0.0003,-5.6155103087425235,0.2
458,865.64,371,1519616,1505.3063785,3311,0.1225830078125,3700,0.2604985378216952,1.0201644897460938,0.0969909206032753,0.060956597328186035,-0.004740927257807925,0.01267685,0.0003,-5.632324630022049,0.2
459,846.42,372,1523712,1466.6307868600002,3312,0.0933349609375,3710,0.753125774487853,1.0197525024414062,0.26979517936706543,0.11941057443618774,-0.003755248816742096,0.005932888,0.0003,-5.63851705789566,0.2
460,837.1,373,1527808,1458.9014002199997,3314,0.0905029296875,3720,0.23973546093329787,1.017787218093872,0.12387346476316452,0.4695940613746643,-0.003927370978635736,0.0068785874,0.0003,-5.6335260450839995,0.2
461,837.1,374,1531904,1458.68048722,3316,0.12724609375,3730,0.731464558839798,1.016784906387329,0.3265845775604248,0.16186469793319702,-0.007015712509746664,0.010583264,0.0003,-5.624918389320373,0.2
462,850.46,375,1536000,1492.9387032799998,3318,0.155078125,3740,0.2502347618807107,1.018496036529541,0.020282447338104248,-0.008513450622558594,-0.005141248396830634,0.013221992,0.0003,-5.6226219713687895,0.2
463,850.46,376,1540096,1492.88770277,3319,0.1048095703125,3750,0.7418676566332578,1.0131895542144775,0.25497305393218994,0.027669191360473633,-0.0043656716356053945,0.0090228785,0.0003,-5.613862657546997,0.2
464,839.91,377,1544192,1474.08900564,3321,0.1602783203125,3760,0.1965616895351559,1.0107638835906982,0.07440382242202759,0.16246002912521362,-0.006461224668601062,0.01193053,0.0003,-5.594331812858582,0.2
465,849.43,378,1548288,1493.3486618800005,3323,0.15205078125,3770,0.8660402823239565,1.0087287425994873,0.4519836902618408,0.3840991258621216,-0.0062673465261468666,0.011741527,0.0003,-5.58597252368927,0.2
466,845.94,379,1552384,1475.66911075,3324,0.1085205078125,3780,0.12267910442315041,1.0077080726623535,0.0030735209584236145,0.19209057092666626,-0.0008931178890634328,0.008572262,0.0003,-5.580900996923447,0.2
467,845.94,380,1556480,1475.39915331,3326,0.095947265625,3790,0.8077554754912853,1.0088891983032227,0.5195083022117615,0.019250035285949707,-0.004241056012688205,0.007425855,0.0003,-5.580857360363007,0.2
468,855.57,381,1560576,1495.39561189,3327,0.1736083984375,3800,0.12223211557720788,1.0054094791412354,-0.035663899034261703,-0.0031685829162597656,-0.0049566632689675314,0.015179115,0.0003,-5.5753042757511135,0.2
469,855.39,382,1564672,1495.1354456799997,3329,0.07353515625,3810,0.803642675280571,1.0054045915603638,0.27183592319488525,-0.010843038558959961,-0.003947223842260428,0.0063380003,0.0003,-5.564784824848175,0.2
471,869.07,383,1568768,1516.99040245,3330,0.1862548828125,3820,0.14061120965052396,1.001453161239624,-0.020385093986988068,0.3575977087020874,-0.007137902540853247,0.014379339,0.0003,-5.557333815097809,0.2
472,869.07,384,1572864,1516.99040245,3331,0.078173828125,3830,0.8644783157855273,0.9980379343032837,0.3706361651420593,0.045757293701171875,-0.0037734310317318887,0.008200302,0.0003,-5.540803152322769,0.2
473,858.78,385,1576960,1497.9166038200003,3333,0.0872802734375,3840,0.004452524885709863,0.9968324899673462,-0.0662476196885109,0.8063443601131439,-0.007631647848756984,0.008098945,0.0003,-5.534418147802353,0.2
474,858.78,386,1581056,1497.9166038200003,3334,0.1364501953125,3850,0.9525820210576057,0.9960553646087646,0.495160847902298,0.24944078922271729,-0.006783250891021453,0.009177737,0.0003,-5.531587696075439,0.2
