trial_id,direction,n_same_dir_sims,best_sim_episode,best_rmse,best_corr,best_dtw,mean_rmse_same_dir,mean_corr_same_dir,mean_dtw_same_dir
206,-1.0,40,5,0.029535637553934294,0.004888530520901984,0.011644629729015058,0.08518522810456737,0.0820651994418127,0.04703577351719366
207,-1.0,40,38,0.07988623550143262,0.10686317963760142,0.007550264265292467,0.08702686374425932,0.09653053744137344,0.04196442594469592
208,-1.0,40,15,0.07342401404657561,0.083047599817908,0.007407707005328379,0.08529117123243467,0.07604049479903711,0.0416655128038174
209,-1.0,40,30,0.08475776904224082,0.0956350742468571,0.006448340571897615,0.08520219644571962,0.08843667498938779,0.03883565587900475
210,-1.0,40,30,0.083030650585107,0.11984010076468617,0.006389116031218187,0.08508526176510345,0.10978397936271786,0.037103526489300445
211,-1.0,40,5,0.03242956049875089,0.003329511037994894,0.012676274783576332,0.08455975359008681,0.06788755686593298,0.045804621054774265
212,-1.0,40,38,0.07427148755878402,0.1295177083737519,0.005072452413427283,0.0829156981894846,0.1146577969893606,0.036714065309831345
213,-1.0,40,14,0.07184389025592874,0.10707191866237362,0.005611199210772375,0.08407313440523768,0.09635636403246595,0.03966267127023106
214,-1.0,40,18,0.0706533067315582,0.10057917179859859,0.005823605834864197,0.08428407157116698,0.09273344344967331,0.0405347615890411
215,-1.0,40,1,0.07893288221190081,0.11316255015205275,0.006779835438811247,0.08460731795336204,0.10342373483083458,0.037821455144070246
216,-1.0,40,28,0.06971061069074383,0.08322874182044036,0.006364645901884107,0.08457596019006172,0.0818435417244731,0.04128408096597057
217,-1.0,40,0,0.06753257108930376,0.10176611803858111,0.006857257483322806,0.08434986027808142,0.09356560181447583,0.0407443359299189
218,-1.0,40,30,0.08215283367314373,0.11770474291370342,0.004815643961746131,0.0833968400873776,0.1078262335455685,0.036935857187385
219,-1.0,40,38,0.07510689308710947,0.11771493560186294,0.0062575041294793765,0.08321469755652389,0.10406114599672081,0.03694680963635108
220,-1.0,40,1,0.07804385681152064,0.116671427244644,0.006678083169978259,0.08406188810877666,0.10554257673210313,0.037448291663731995
221,-1.0,40,30,0.08258254518978789,0.10435254229700784,0.00577525492071155,0.0844074109875497,0.0970078617459881,0.03624385801064787
222,-1.0,40,10,0.07191613007753563,0.15411695909316084,0.007742369174416504,0.07926811027243169,0.13747398492267865,0.03605698143109913
223,-1.0,40,23,0.10542945031084663,0.13403305873286311,0.00355403524065476,0.08363577642496765,0.11520614898151953,0.0320637127692738
224,-1.0,40,2,0.09586869706996286,0.1683063376407333,0.005790588098581044,0.07894102312166691,0.14248529544379945,0.03203948739934553
225,-1.0,40,38,0.07652561118530829,0.1011430478124838,0.005349463350648555,0.08428293687262851,0.0910435398189381,0.03816239366123544
226,-1.0,40,5,0.03126409118619074,0.009467406836295978,0.012005450453906158,0.08375173312540216,0.08366708947591987,0.044881010087014936
227,-1.0,40,30,0.08377493552824578,0.11217002876197038,0.00933570237064656,0.08584588520703243,0.10283869694947753,0.037430948771000096
228,-1.0,40,2,0.09330766429536642,0.1839694134234693,0.005890759728458889,0.07790967486461875,0.15544130370129533,0.03129931573325471
229,-1.0,40,30,0.08214481092329554,0.11447303455473905,0.00614845337075377,0.08416919438792587,0.10511406131930838,0.03760511672995097
230,-1.0,40,1,0.07808840999519996,0.11348406392450948,0.004779454307194439,0.0834276131623918,0.10366720831048333,0.037167027651145636
231,-1.0,40,26,0.06698904447355018,0.08691204763745392,0.006775754501663611,0.08531611860509969,0.0813898508777419,0.0444895888511251
232,-1.0,40,1,0.07862409837963165,0.11877282463411926,0.00662295564528861,0.0844875264666231,0.10804877756229943,0.03697228631088142
233,-1.0,40,26,0.06262048556994124,0.10961054697143523,0.005379197672910594,0.08182879574268008,0.10151637454632567,0.04209392753543616
234,-1.0,40,30,0.0832540409813234,0.11080815624722114,0.005749835966227148,0.08438548827636602,0.10187132401555613,0.037402727888737906
235,-1.0,40,15,0.07095240814576352,0.12003298440664509,0.005424608368800726,0.08327247496987492,0.10781840306053783,0.039254981709660366
236,-1.0,40,10,0.07815152132104954,0.11547199922254862,0.006242528809163746,0.08354999614038898,0.10382387513215925,0.03782037054643245
237,-1.0,40,10,0.07735157255661666,0.12327099421940414,0.004816887697326452,0.08333599980071389,0.11097425505704257,0.036773803861862915
238,-1.0,40,2,0.10186317957482316,0.1362320632966978,0.003402898493647688,0.08305648739142339,0.11514943955420431,0.033842188894770794
239,-1.0,40,6,0.03894091033086898,0.1614341865714803,0.013105295100440163,0.0780486080135999,0.13523216152026413,0.04175493189150302
240,-1.0,40,19,0.04797188335035887,0.11670840989033195,0.007376001360132702,0.08341664367180375,0.11156715200225051,0.04367930342304904
241,-1.0,40,1,0.07907055847917722,0.11026780295035546,0.00578289973399697,0.08429768404862106,0.1007441106357115,0.03758316863307652
242,-1.0,40,1,0.07575544643966386,0.1350613682688857,0.006432218856063739,0.08341489698193136,0.12062713150203833,0.0341364268914393
243,-1.0,40,5,0.024323502817503447,-0.004353368025366489,0.007536100024230299,0.08474487058345818,0.05727475047359389,0.049725066719793355
244,-1.0,40,30,0.08549044641033884,0.10207400964890731,0.007488468923411603,0.08603333002112779,0.09481391854688563,0.03958117500186874
245,-1.0,40,20,0.04596791117593721,0.08840530607397985,0.011657272169426811,0.08641366193243037,0.07588475072426228,0.047210326655158286
246,-1.0,40,1,0.08045157768344716,0.10029493617292233,0.007518738952928631,0.08547568166987392,0.09242896886162737,0.038842612629288405
247,-1.0,40,10,0.07916644871971326,0.1046618974621277,0.005375295810670791,0.08475591564094545,0.09532226495822768,0.0379194426650622
248,-1.0,40,26,0.06560286261738649,0.0929990181247028,0.005987937812481267,0.08420776325039947,0.0868923227205147,0.04246770736648139
249,-1.0,40,2,0.09138442689424763,0.193057057189289,0.005574377871219851,0.08193331853428007,0.16417449850075286,0.03224127283666833
250,-1.0,40,30,0.07408560376661077,0.16165847630487842,0.005122541179468572,0.07946990937512961,0.14319321153700287,0.030810816386431277
251,-1.0,40,38,0.076201266163104,0.11002791849809108,0.006708860546418225,0.08417767317282622,0.09742956104681585,0.03769422332787157
252,-1.0,40,5,0.026877789927529,-0.000988690166884267,0.009232696740006595,0.08450292510176885,0.0788136348749317,0.04895108479953162
253,-1.0,40,2,0.09960026823356083,0.14601421954021887,0.004445899052687106,0.0833489721247572,0.12282604873872911,0.030951699432478264
254,-1.0,40,5,0.0014705266931255266,0.028333994912669084,0.0013080205198859462,0.08382358041593754,-0.1515209778815944,0.08270338232371632
255,-1.0,40,30,0.0760998381782867,0.14570701407447853,0.006753731111623929,0.07971154474482825,0.1319997732005347,0.035440522993224755
256,-1.0,40,6,0.04590800563178568,0.1053781785102605,0.008533004839218797,0.08431470152916805,0.08604480096949271,0.043919592610543415
257,-1.0,40,38,0.07330565472720744,0.13593051253900296,0.005079189748367352,0.08228701533922855,0.11947875697354471,0.0360157367951867
258,-1.0,40,26,0.06480999613487813,0.1055138213321048,0.005477483213215162,0.08355243581188794,0.097387729184464,0.04202192702584314
259,-1.0,40,38,0.07320268683387203,0.13277472121511827,0.005296327779671623,0.08229740020196478,0.11622982268826484,0.035792919199341446
260,-1.0,40,1,0.07347947026134646,0.15316410499682312,0.00683950047178228,0.08233467143974761,0.1351009643309935,0.03348555192811088
261,-1.0,40,0,0.06946475943797883,0.07940153028379277,0.007073658790271901,0.08582831677736522,0.07403310081949525,0.044400941265566624
262,-1.0,40,19,0.04799633159231545,0.10860415280324219,0.00987868254917232,0.08341781026614888,0.10433928630202513,0.04380847332084133
263,-1.0,40,5,0.001432566055870534,0.36585682411856485,0.0008479715756058285,0.08585588628114559,-0.2938654405128035,0.08467795620292203
264,-1.0,40,2,0.05317529832014203,0.43525835234024046,0.005031231970406069,0.06386171851763581,0.36936767186946523,0.03868082013075557
265,-1.0,40,38,0.06888216467892476,0.14403464883082004,0.008494656758208553,0.07833906905186365,0.1274955168503058,0.0377387374044312
266,-1.0,40,30,0.08019802759093206,0.12514541353486558,0.004451939241538023,0.08209447342645884,0.11350959600543091,0.0358960828573214
267,-1.0,40,28,0.06801830190540495,0.10932526083399055,0.0061441742538067045,0.08327002908011076,0.1039568682216188,0.038780638612681446
268,-1.0,40,38,0.07483362229043684,0.13211219917901248,0.004872759596429659,0.08256205911576626,0.11735471584504945,0.03857333176583749
269,-1.0,40,20,0.04379897653527909,0.10501189700395719,0.013659166235744152,0.08458196255919836,0.09039768919285716,0.04658735585982658
270,-1.0,40,1,0.07721284821751506,0.12887487570583733,0.004022333583453867,0.0822659012354934,0.11689080033164703,0.037544603305246574
271,-1.0,40,2,0.09852443347406237,0.16073387943986825,0.007634511078892388,0.08382901717968394,0.13520302172128537,0.0325802997577737
272,-1.0,40,2,0.09808018477404776,0.15360327019303793,0.006778824951007445,0.08358132985090796,0.1293846169053003,0.031788479232686385
273,-1.0,40,2,0.08914869413488857,0.19513250163760038,0.007112402908058268,0.0794304107402567,0.16597605312541858,0.031081597240330595
274,-1.0,40,28,0.06973092125803969,0.08920073813805979,0.006799325720532171,0.08462917404939115,0.08677861183742548,0.040939638164607675
275,-1.0,40,1,0.07621761507514929,0.1373220882396842,0.005653796668952299,0.08267365758383075,0.12269139324372062,0.036087982380726254
276,-1.0,40,1,0.07699964970451405,0.12077451219536649,0.005178670869982886,0.08278412738961516,0.1096384723005909,0.03560785552600446
277,-1.0,40,12,0.0026415945717050684,0.3405061056107188,0.0012063516170851144,0.08290686989030797,0.23220430717318777,0.08159851806845386
278,-1.0,40,30,0.04421010628948482,0.3866610666995251,0.00874610274639286,0.06324455310780579,0.335810491358465,0.03488216822288818
279,-1.0,40,30,0.07797853805907479,0.14714705150263074,0.005205700888368344,0.08011404773889064,0.13329112118127773,0.035748418685085936
280,-1.0,40,1,0.07869670376923586,0.11410412386696321,0.006372444659367653,0.08372488384276223,0.10355729350175338,0.03740710030198453
281,-1.0,40,1,0.07802091982438966,0.12405665334464083,0.00739041884109849,0.08408978723986742,0.11183276643972044,0.0376358429694027
282,-1.0,40,1,0.07812735873993601,0.10632143323859639,0.004861282825786502,0.08313507635985848,0.09732017928186457,0.03667631927098137
283,-1.0,40,12,0.028620030193392654,0.2122218168799501,0.011791738981749745,0.0839107203907945,0.09609802806904727,0.04643100147643044
284,-1.0,40,5,0.0017058120429094467,0.005525773732078678,0.0012180319094503447,0.08504806024036997,-0.07042912790521727,0.08388179751677802
285,-1.0,40,30,0.042116932877117395,0.4062992892916133,0.008605598155295777,0.062365314945880025,0.35239034499404376,0.03627277288111286
286,-1.0,40,26,0.06513673586496962,0.10309115500110838,0.005190383861553577,0.08382428095416215,0.0952900472245504,0.0427867816513127
287,-1.0,40,38,0.076665784552023,0.10845377969079455,0.006610343889330155,0.0841136943346231,0.09592079477068445,0.03864656116883414
288,-1.0,40,10,0.07890295658067374,0.12066233417500542,0.005823324116744307,0.08422721014506487,0.10820755357498388,0.03849650670254702
289,-1.0,40,28,0.0702788835452011,0.09299522139751162,0.00703153903877107,0.0850834415627496,0.09023640524422336,0.041383606654890076
290,-1.0,40,0,0.0678648707396159,0.10422222749151595,0.0065300997509882275,0.0845855255688108,0.09614412175621838,0.04292506079505454
291,-1.0,40,26,0.06664105551034616,0.08819727065919858,0.008062037445815963,0.08500985057631558,0.0826966543467059,0.0439249156798672
292,-1.0,40,26,0.06575925049039895,0.10131025003285708,0.006337039820238736,0.08432297206106301,0.0941342271193285,0.0426327057626979
293,-1.0,40,30,0.07908387675017527,0.1398501134810013,0.006294935931884201,0.08239414558739519,0.12530957740606855,0.033726957593372825
294,-1.0,40,18,0.06895059578632529,0.11256311258318347,0.004568650722638056,0.08295366048316252,0.10306065902783737,0.03877936662397637
295,-1.0,40,6,0.04632922312509499,0.10722628976463101,0.00965164393506787,0.08465935257555834,0.08801726447559319,0.04415398887245843
296,-1.0,40,20,0.04354232349873268,0.09845614887001604,0.00856531740862534,0.08421172521453006,0.08427036303823959,0.0446523478123648
297,-1.0,40,5,0.0018671736724056658,0.3786550635098157,0.0013031246879211338,0.08599365931927619,-0.2747844410530983,0.08472809207110744
298,-1.0,40,30,0.04841995192299988,0.35570839487919315,0.007360696269397902,0.06455818252676741,0.3094481803327226,0.034558646719091084
299,-1.0,40,0,0.06743415211663113,0.10640959445103602,0.00605274748335487,0.08422538166619901,0.09771386759450122,0.04135065358380731
300,-1.0,40,20,0.04529266185876154,0.11398812189210547,0.011044658790610692,0.08483173843774643,0.0982847807345504,0.04292637943566702
301,-1.0,40,30,0.07381926197147214,0.16633108369062463,0.008313431512717647,0.07764931124474703,0.1493950643844264,0.03553556658350645
302,-1.0,40,1,0.0768870165285442,0.12352295267571027,0.0045821764601783055,0.08261483746445719,0.11161001930657413,0.03614066664797759
303,-1.0,40,10,0.07669247277894979,0.12460510044495655,0.004912617196897153,0.08290391820477694,0.1117188235525746,0.03627163283192008
304,-1.0,40,20,0.043125331936887674,0.10262339741216742,0.008439494581346678,0.08376408374178948,0.08810930392157704,0.04358637637400046
305,-1.0,40,28,0.0691785547136222,0.12390965014585464,0.00689443472102939,0.08428251792612537,0.11778415270263345,0.03976086492378914
306,-1.0,40,26,0.0281695671030361,0.48931640804785353,0.010348863201649827,0.05890127295533941,0.4205424439935689,0.042743201280233456
