trial_group,side,n_samples,duration_s,t_start,Single_leg_hip_flex_mean_deg,Single_leg_ankle_flex_mean_deg,Single_leg_hip_abd_mean_deg,Single_leg_ankle_abd_mean_deg,com0_mean,com0_final
69,right,782,7.809992551803646,418.2796010971069,-2.9951754798186134,0.40238106038135957,6.846570154103637,0.40996948877544825,-46.5386473224103,56.79081324951954
70,left,511,5.099995136261043,426.0995936393738,-2.4289812411794753,0.19077447692451388,-6.919044358244604,4.796465447594707,41.37307900537358,-55.23368665783482
71,right,350,3.4899966716766357,431.209588766098,-2.4020407638493304,0.017818032464518616,5.523851148472217,1.5289582767123975,-37.26412810407226,56.62062849797984
72,left,482,4.809995412826538,434.7095854282379,-2.408275422107598,0.20424494807114862,-6.6887725593236045,3.7774041078411282,39.668982453061034,-54.80393867282747
73,right,508,5.069995164871216,439.5295808315277,-2.5247767061500457,0.1390981534360288,6.2705570217623,1.302074851963165,-42.112578175435125,55.65136738876587
74,left,418,4.169996023178101,444.6095759868622,-1.8554623319054178,0.08728735493383656,-6.322182144598319,3.2158545584328744,37.215904667344994,-56.33400100192924
75,right,585,5.839994430541992,448.78957200050354,-2.4432881605444856,-0.2000508517885314,6.0906768289172915,0.27529679907736504,-40.469978315464466,55.572029215944085
76,left,702,7.009993314743042,454.6395664215088,-2.265542787625315,0.28626764335918475,-7.639817309002282,2.8235554858046767,46.0103014058133,-54.923564895497854
77,right,504,5.0299952030181885,461.6595597267151,-2.483708867279289,-0.09278967673439947,6.487410980589386,0.9909614050737761,-42.741952220184196,56.45114942246287
78,left,468,4.669995546340999,466.6995549201965,-2.0425348338688427,0.13291666735000096,-6.81909024189128,2.1881491989081945,41.70919205822512,-55.8053133109088
79,right,724,7.229993104934692,471.37955045700073,-2.8617537660274786,0.21636587344391264,7.056062214743088,1.11131021644289,-47.088801385015984,56.32988267218283
80,left,417,4.159996032714844,478.6195435523987,-2.7609291573647123,0.5195886742207302,-6.776788346340246,1.2968838302311618,40.6888126887472,-55.02882545157996
81,right,487,4.859995365142822,482.7895395755768,-2.771490552302078,-0.049612405349293454,6.576335911677523,1.0205629498087527,-43.91919616895875,57.3060984319614
82,left,603,6.019994258880615,487.65953493118286,-2.19394456332416,0.430353282080166,-6.4846309650528795,2.1764626634864883,41.02310719920096,-55.91248719731651
83,right,468,4.669995546340942,493.68952918052673,-2.2893982660867915,-0.05577470945512646,6.3213466808344405,-0.08199242454429723,-40.70226437172319,55.55142793332036
84,left,466,4.6499955654144856,498.3695247173309,-1.27845584878254,0.0863391036584179,-5.707622133881491,0.2103906036217154,36.557557339347085,-56.574209247092526
85,right,646,6.449993848800659,503.0295202732086,-1.4849848031257402,-0.29802536315264916,3.1280512366649753,-0.5566234589645471,-20.94047299860045,60.354199804329575
86,left,438,4.369995832443294,509.4895141124725,-0.8503218721247378,0.17945614193045797,-4.860949548026126,-0.6923018080003279,31.253361352433785,-63.36232030147501
87,right,1137,11.359989166259766,513.869509935379,-1.555057268873355,-0.14018310427731145,7.6020158152744575,0.17198417139175737,-51.65754035382563,55.62020757621412
88,left,402,4.009996175765991,525.239499092102,-0.4754572454485709,-0.15846282588871274,-7.9606253967576555,2.2293726231760056,47.00248545470866,-55.60315580547596
89,right,600,5.989994287490845,529.2594952583313,-1.1132411845998413,-0.450128127805585,5.799152817029244,-0.8055214103524106,-38.855582460703864,56.19612981169711
90,left,472,4.70999550819397,535.2594895362854,-1.261129455999992,-0.14688494910509545,-6.945629894724581,0.12021442604877666,43.68924565168226,-55.34770426124465
91,right,337,3.359996795654297,539.9794850349426,-1.9256964449913443,-0.366989958914445,6.009372622802295,-1.3809125399582969,-40.08562304682159,55.89133912348214
92,left,361,3.599996566772461,543.3494818210602,-1.5160306419154823,-0.3136480548517647,-6.469513393851246,-0.04586948210449006,39.03667681993133,-55.44893812713129
93,right,373,3.719996452331543,546.9594783782959,-1.8293388137269195,-0.35938580602896764,5.268397794533806,-1.1367437992261076,-37.988463258181795,55.98022398651605
94,left,389,3.8799962997436523,550.6894748210907,-1.9022172286157295,0.02607519470193172,-6.845488532949422,-0.7581645502247915,40.132046978446304,-55.22374630887469
95,right,906,9.049991369247437,554.5794711112976,-2.0724346013385624,-0.10789354002806419,7.0895062267799185,-1.4546101232836723,-48.96286221643261,55.70241739920972
96,left,398,3.969996213912964,563.6394624710083,-2.054113612956233,0.15718927409976516,-5.53600020713223,-1.6177915680066524,34.175542111138746,-57.67733850823968
97,right,494,4.92999529838562,567.6194586753845,-2.9684076123865983,-0.11952955275967449,5.9808550031505,-2.962727596113619,-40.694041566464875,55.96270641104169
