trial_id,direction,n_same_dir_sims,best_sim_episode,best_rmse,best_corr,mean_rmse_same_dir,mean_corr_same_dir
269,-1.0,20,31,0.12666938942807976,0.13092686600289316,0.12922880685385496,0.09187372262491326
270,-1.0,20,31,0.11830492908554789,0.16570064703139523,0.12091097524131071,0.11625858373317106
271,-1.0,20,31,0.1146379600741303,0.1965584851957786,0.1174851322873827,0.13807483695409828
272,-1.0,20,31,0.11037895415054323,0.18504572763458244,0.11307768851437286,0.13006422230774423
273,-1.0,20,31,0.10621465919468882,0.23348555964004813,0.10918239009311245,0.1641509958401423
274,-1.0,20,31,0.12042392146790118,0.12184585536966681,0.1228749384399801,0.0857120019305705
275,-1.0,20,31,0.11915859533393922,0.17812712287584412,0.12188452312877915,0.12518876497891335
276,-1.0,20,31,0.11635375765299458,0.153082205424175,0.11889555707819585,0.10757866514359213
277,-1.0,20,31,0.1361905045725123,0.3618032656012773,0.13859401174280517,0.2528810198670701
278,-1.0,20,31,0.071571631221166,0.46805147604638375,0.07530212457757672,0.3284798781932518
279,-1.0,20,31,0.12156008091814173,0.18616964141508666,0.12430728233609625,0.13060079115724982
280,-1.0,20,31,0.11858619968624978,0.14944407049486674,0.1211402934948738,0.1051238856709527
281,-1.0,20,31,0.1209944889868476,0.16158193492734557,0.12367384136057262,0.11355295786782398
282,-1.0,20,31,0.11776766600536899,0.1335305887812515,0.12022978753088864,0.0938740257871512
283,-1.0,20,31,0.12782306290829787,0.1379710302001433,0.13040967154283042,0.09671935808239578
284,-1.0,20,31,0.13082367648764695,0.0046937701946682085,0.13310782421123474,0.004564329352350198
285,-1.0,20,31,0.07324291199357293,0.49081927770409345,0.07715036738382666,0.3444202292039062
286,-1.0,20,31,0.12095138952293294,0.13475985028711363,0.12345693486427149,0.09474187059493802
287,-1.0,20,31,0.12340153490865137,0.13793793615030409,0.12597229580397284,0.09703063898626783
288,-1.0,20,31,0.11981889403027117,0.16062914301989364,0.12243818597818897,0.11288931137837932
289,-1.0,20,31,0.12525023566324098,0.12803686695694014,0.127806438990294,0.08993751102522449
290,-1.0,20,31,0.1211414771262515,0.1372023894047359,0.12366702013050186,0.09635040370335832
291,-1.0,20,31,0.1253337324550308,0.1156098733196163,0.1278337660337919,0.08126140875790619
